date,fiscal_year,customer_code,customer,market,product_code,product,variant,sold_quantity,gross_price_per_item,total_gross_price
2017-09-01,2018,90022082,"Amazon ",USA,A4218110203,"AQ Digit","Standard Red",6,188.1041,1128.62
2017-09-01,2018,90022083,Ebay,USA,A4218110203,"AQ Digit","Standard Red",5,188.1041,940.52
2017-09-01,2018,90023022,"Nomad Stores",Canada,A4218110203,"AQ Digit","Standard Red",1,188.1041,188.10
2017-09-01,2018,90023023,Amazon,Canada,A4218110203,"AQ Digit","Standard Red",1,188.1041,188.10
2017-09-01,2018,90023025,"Premium Stores",Canada,A4218110203,"AQ Digit","Standard Red",1,188.1041,188.10
2017-09-01,2018,90023029,Staples,Canada,A4218110203,"AQ Digit","Standard Red",1,188.1041,188.10
2017-09-01,2018,90027207,"Amazon ",Brazil,A4218110203,"AQ Digit","Standard Red",1,188.1041,188.10
2017-09-01,2018,70002017,"Atliq Exclusive",India,A4218110204,"AQ Digit","Plus Grey",5,218.6216,1093.11
2017-09-01,2018,70002018,"Atliq e Store",India,A4218110204,"AQ Digit","Plus Grey",6,218.6216,1311.73
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A4218110204,"AQ Digit","Plus Grey",3,218.6216,655.86
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A4218110204,"AQ Digit","Plus Grey",4,218.6216,874.49
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A4218110204,"AQ Digit","Plus Grey",6,218.6216,1311.73
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,70008170,"Atliq e Store",Australia,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,70011193,"Atliq Exclusive",France,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,70011194,"Atliq e Store",France,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A4218110204,"AQ Digit","Plus Grey",0,218.6216,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A4218110204,"AQ Digit","Plus Grey",0,218.6216,0.00
2017-09-01,2018,70022085,"Atliq e Store",USA,A4218110204,"AQ Digit","Plus Grey",5,218.6216,1093.11
2017-09-01,2018,80001019,Neptune,China,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,80006154,Synthetic,Philiphines,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,80006155,Novus,Philiphines,A4218110204,"AQ Digit","Plus Grey",5,218.6216,1093.11
2017-09-01,2018,80007195,Sage,"South Korea",A4218110204,"AQ Digit","Plus Grey",9,218.6216,1967.59
2017-09-01,2018,90002001,"Reliance Digital",India,A4218110204,"AQ Digit","Plus Grey",6,218.6216,1311.73
2017-09-01,2018,90002002,Croma,India,A4218110204,"AQ Digit","Plus Grey",6,218.6216,1311.73
2017-09-01,2018,90002003,Ezone,India,A4218110204,"AQ Digit","Plus Grey",11,218.6216,2404.84
2017-09-01,2018,90002005,Lotus,India,A4218110204,"AQ Digit","Plus Grey",11,218.6216,2404.84
2017-09-01,2018,90002006,Viveks,India,A4218110204,"AQ Digit","Plus Grey",8,218.6216,1748.97
2017-09-01,2018,90002007,Girias,India,A4218110204,"AQ Digit","Plus Grey",3,218.6216,655.86
2017-09-01,2018,90002009,Flipkart,India,A4218110204,"AQ Digit","Plus Grey",15,218.6216,3279.32
2017-09-01,2018,90002010,Ebay,India,A4218110204,"AQ Digit","Plus Grey",6,218.6216,1311.73
2017-09-01,2018,90002011,"Atliq Exclusive",India,A4218110204,"AQ Digit","Plus Grey",8,218.6216,1748.97
2017-09-01,2018,90002013,Electricalslytical,India,A4218110204,"AQ Digit","Plus Grey",9,218.6216,1967.59
2017-09-01,2018,90002014,Expression,India,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,90002015,Propel,India,A4218110204,"AQ Digit","Plus Grey",5,218.6216,1093.11
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,90006153,Insight,Philiphines,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,90007197,"Amazon ","South Korea",A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,90008165,"Forward Stores",Australia,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,90008166,Sound,Australia,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,90008167,Electricalsocity,Australia,A4218110204,"AQ Digit","Plus Grey",3,218.6216,655.86
2017-09-01,2018,90011185,"Epic Stores",France,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,90011186,Elite,France,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,90011187,"Chip 7",France,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,90011189,UniEuro,France,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,90011190,"Media Markt",France,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,90011191,Sorefoz,France,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,90012033,Digimarket,Germany,A4218110204,"AQ Digit","Plus Grey",0,218.6216,0.00
2017-09-01,2018,90012034,Otto,Germany,A4218110204,"AQ Digit","Plus Grey",0,218.6216,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A4218110204,"AQ Digit","Plus Grey",0,218.6216,0.00
2017-09-01,2018,90012037,Saturn,Germany,A4218110204,"AQ Digit","Plus Grey",0,218.6216,0.00
2017-09-01,2018,90012038,Expert,Germany,A4218110204,"AQ Digit","Plus Grey",0,218.6216,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A4218110204,"AQ Digit","Plus Grey",0,218.6216,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A4218110204,"AQ Digit","Plus Grey",0,218.6216,0.00
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,90022073,Control,USA,A4218110204,"AQ Digit","Plus Grey",6,218.6216,1311.73
2017-09-01,2018,90022074,Flipkart,USA,A4218110204,"AQ Digit","Plus Grey",3,218.6216,655.86
2017-09-01,2018,90022075,BestBuy,USA,A4218110204,"AQ Digit","Plus Grey",3,218.6216,655.86
2017-09-01,2018,90022077,"Radio Shack",USA,A4218110204,"AQ Digit","Plus Grey",2,218.6216,437.24
2017-09-01,2018,90022078,Costco,USA,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,90022079,walmart,USA,A4218110204,"AQ Digit","Plus Grey",4,218.6216,874.49
2017-09-01,2018,90022081,Amazon,USA,A4218110204,"AQ Digit","Plus Grey",5,218.6216,1093.11
2017-09-01,2018,90022082,"Amazon ",USA,A4218110204,"AQ Digit","Plus Grey",3,218.6216,655.86
2017-09-01,2018,90022083,Ebay,USA,A4218110204,"AQ Digit","Plus Grey",3,218.6216,655.86
2017-09-01,2018,90023022,"Nomad Stores",Canada,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,90023023,Amazon,Canada,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,90023026,Relief,Canada,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,90027207,"Amazon ",Brazil,A4218110204,"AQ Digit","Plus Grey",1,218.6216,218.62
2017-09-01,2018,70002017,"Atliq Exclusive",India,A4218110205,"AQ Digit","Plus Blue",11,216.7417,2384.16
2017-09-01,2018,70002018,"Atliq e Store",India,A4218110205,"AQ Digit","Plus Blue",5,216.7417,1083.71
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A4218110205,"AQ Digit","Plus Blue",4,216.7417,866.97
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A4218110205,"AQ Digit","Plus Blue",2,216.7417,433.48
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A4218110205,"AQ Digit","Plus Blue",2,216.7417,433.48
2017-09-01,2018,70008170,"Atliq e Store",Australia,A4218110205,"AQ Digit","Plus Blue",3,216.7417,650.23
2017-09-01,2018,70011193,"Atliq Exclusive",France,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,70011194,"Atliq e Store",France,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A4218110205,"AQ Digit","Plus Blue",0,216.7417,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A4218110205,"AQ Digit","Plus Blue",0,216.7417,0.00
2017-09-01,2018,70022085,"Atliq e Store",USA,A4218110205,"AQ Digit","Plus Blue",6,216.7417,1300.45
2017-09-01,2018,80006154,Synthetic,Philiphines,A4218110205,"AQ Digit","Plus Blue",3,216.7417,650.23
2017-09-01,2018,80006155,Novus,Philiphines,A4218110205,"AQ Digit","Plus Blue",4,216.7417,866.97
2017-09-01,2018,80007195,Sage,"South Korea",A4218110205,"AQ Digit","Plus Blue",19,216.7417,4118.09
2017-09-01,2018,90002001,"Reliance Digital",India,A4218110205,"AQ Digit","Plus Blue",3,216.7417,650.23
2017-09-01,2018,90002002,Croma,India,A4218110205,"AQ Digit","Plus Blue",9,216.7417,1950.68
2017-09-01,2018,90002003,Ezone,India,A4218110205,"AQ Digit","Plus Blue",9,216.7417,1950.68
2017-09-01,2018,90002005,Lotus,India,A4218110205,"AQ Digit","Plus Blue",10,216.7417,2167.42
2017-09-01,2018,90002006,Viveks,India,A4218110205,"AQ Digit","Plus Blue",12,216.7417,2600.90
2017-09-01,2018,90002007,Girias,India,A4218110205,"AQ Digit","Plus Blue",10,216.7417,2167.42
2017-09-01,2018,90002009,Flipkart,India,A4218110205,"AQ Digit","Plus Blue",4,216.7417,866.97
2017-09-01,2018,90002010,Ebay,India,A4218110205,"AQ Digit","Plus Blue",4,216.7417,866.97
2017-09-01,2018,90002011,"Atliq Exclusive",India,A4218110205,"AQ Digit","Plus Blue",7,216.7417,1517.19
2017-09-01,2018,90002013,Electricalslytical,India,A4218110205,"AQ Digit","Plus Blue",5,216.7417,1083.71
2017-09-01,2018,90002014,Expression,India,A4218110205,"AQ Digit","Plus Blue",8,216.7417,1733.93
2017-09-01,2018,90002015,Propel,India,A4218110205,"AQ Digit","Plus Blue",9,216.7417,1950.68
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A4218110205,"AQ Digit","Plus Blue",4,216.7417,866.97
2017-09-01,2018,90007197,"Amazon ","South Korea",A4218110205,"AQ Digit","Plus Blue",4,216.7417,866.97
2017-09-01,2018,90008165,"Forward Stores",Australia,A4218110205,"AQ Digit","Plus Blue",2,216.7417,433.48
2017-09-01,2018,90008166,Sound,Australia,A4218110205,"AQ Digit","Plus Blue",3,216.7417,650.23
2017-09-01,2018,90008167,Electricalsocity,Australia,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,90011185,"Epic Stores",France,A4218110205,"AQ Digit","Plus Blue",2,216.7417,433.48
2017-09-01,2018,90011187,"Chip 7",France,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,90011189,UniEuro,France,A4218110205,"AQ Digit","Plus Blue",2,216.7417,433.48
2017-09-01,2018,90011190,"Media Markt",France,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,90011191,Sorefoz,France,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,90012033,Digimarket,Germany,A4218110205,"AQ Digit","Plus Blue",0,216.7417,0.00
2017-09-01,2018,90012034,Otto,Germany,A4218110205,"AQ Digit","Plus Blue",0,216.7417,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A4218110205,"AQ Digit","Plus Blue",0,216.7417,0.00
2017-09-01,2018,90012037,Saturn,Germany,A4218110205,"AQ Digit","Plus Blue",0,216.7417,0.00
2017-09-01,2018,90012038,Expert,Germany,A4218110205,"AQ Digit","Plus Blue",0,216.7417,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A4218110205,"AQ Digit","Plus Blue",0,216.7417,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A4218110205,"AQ Digit","Plus Blue",0,216.7417,0.00
2017-09-01,2018,90013118,Fnac-Darty,Italy,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,90013123,Expert,Italy,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A4218110205,"AQ Digit","Plus Blue",5,216.7417,1083.71
2017-09-01,2018,90022073,Control,USA,A4218110205,"AQ Digit","Plus Blue",4,216.7417,866.97
2017-09-01,2018,90022074,Flipkart,USA,A4218110205,"AQ Digit","Plus Blue",8,216.7417,1733.93
2017-09-01,2018,90022075,BestBuy,USA,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,90022077,"Radio Shack",USA,A4218110205,"AQ Digit","Plus Blue",2,216.7417,433.48
2017-09-01,2018,90022078,Costco,USA,A4218110205,"AQ Digit","Plus Blue",5,216.7417,1083.71
2017-09-01,2018,90022079,walmart,USA,A4218110205,"AQ Digit","Plus Blue",2,216.7417,433.48
2017-09-01,2018,90022081,Amazon,USA,A4218110205,"AQ Digit","Plus Blue",8,216.7417,1733.93
2017-09-01,2018,90022082,"Amazon ",USA,A4218110205,"AQ Digit","Plus Blue",4,216.7417,866.97
2017-09-01,2018,90022083,Ebay,USA,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,90023023,Amazon,Canada,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,90023027,Costco,Canada,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,90027207,"Amazon ",Brazil,A4218110205,"AQ Digit","Plus Blue",1,216.7417,216.74
2017-09-01,2018,70002017,"Atliq Exclusive",India,A4918110101,"AQ BZ 101","Standard Grey",5,362.8123,1814.06
2017-09-01,2018,70002018,"Atliq e Store",India,A4918110101,"AQ BZ 101","Standard Grey",9,362.8123,3265.31
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A4918110101,"AQ BZ 101","Standard Grey",2,362.8123,725.62
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A4918110101,"AQ BZ 101","Standard Grey",2,362.8123,725.62
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A4918110101,"AQ BZ 101","Standard Grey",2,362.8123,725.62
2017-09-01,2018,70008170,"Atliq e Store",Australia,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,70011194,"Atliq e Store",France,A4918110101,"AQ BZ 101","Standard Grey",2,362.8123,725.62
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A4918110101,"AQ BZ 101","Standard Grey",0,362.8123,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A4918110101,"AQ BZ 101","Standard Grey",0,362.8123,0.00
2017-09-01,2018,70022085,"Atliq e Store",USA,A4918110101,"AQ BZ 101","Standard Grey",5,362.8123,1814.06
2017-09-01,2018,80001019,Neptune,China,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,80006154,Synthetic,Philiphines,A4918110101,"AQ BZ 101","Standard Grey",4,362.8123,1451.25
2017-09-01,2018,80006155,Novus,Philiphines,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,80007195,Sage,"South Korea",A4918110101,"AQ BZ 101","Standard Grey",12,362.8123,4353.75
2017-09-01,2018,90002001,"Reliance Digital",India,A4918110101,"AQ BZ 101","Standard Grey",4,362.8123,1451.25
2017-09-01,2018,90002002,Croma,India,A4918110101,"AQ BZ 101","Standard Grey",3,362.8123,1088.44
2017-09-01,2018,90002003,Ezone,India,A4918110101,"AQ BZ 101","Standard Grey",3,362.8123,1088.44
2017-09-01,2018,90002005,Lotus,India,A4918110101,"AQ BZ 101","Standard Grey",2,362.8123,725.62
2017-09-01,2018,90002006,Viveks,India,A4918110101,"AQ BZ 101","Standard Grey",3,362.8123,1088.44
2017-09-01,2018,90002007,Girias,India,A4918110101,"AQ BZ 101","Standard Grey",9,362.8123,3265.31
2017-09-01,2018,90002009,Flipkart,India,A4918110101,"AQ BZ 101","Standard Grey",5,362.8123,1814.06
2017-09-01,2018,90002010,Ebay,India,A4918110101,"AQ BZ 101","Standard Grey",5,362.8123,1814.06
2017-09-01,2018,90002011,"Atliq Exclusive",India,A4918110101,"AQ BZ 101","Standard Grey",6,362.8123,2176.87
2017-09-01,2018,90002013,Electricalslytical,India,A4918110101,"AQ BZ 101","Standard Grey",5,362.8123,1814.06
2017-09-01,2018,90002014,Expression,India,A4918110101,"AQ BZ 101","Standard Grey",10,362.8123,3628.12
2017-09-01,2018,90002015,Propel,India,A4918110101,"AQ BZ 101","Standard Grey",8,362.8123,2902.50
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A4918110101,"AQ BZ 101","Standard Grey",2,362.8123,725.62
2017-09-01,2018,90007197,"Amazon ","South Korea",A4918110101,"AQ BZ 101","Standard Grey",3,362.8123,1088.44
2017-09-01,2018,90008165,"Forward Stores",Australia,A4918110101,"AQ BZ 101","Standard Grey",3,362.8123,1088.44
2017-09-01,2018,90008166,Sound,Australia,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90008167,Electricalsocity,Australia,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90011185,"Epic Stores",France,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90011186,Elite,France,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90011189,UniEuro,France,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90011190,"Media Markt",France,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90012033,Digimarket,Germany,A4918110101,"AQ BZ 101","Standard Grey",0,362.8123,0.00
2017-09-01,2018,90012034,Otto,Germany,A4918110101,"AQ BZ 101","Standard Grey",0,362.8123,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A4918110101,"AQ BZ 101","Standard Grey",0,362.8123,0.00
2017-09-01,2018,90012037,Saturn,Germany,A4918110101,"AQ BZ 101","Standard Grey",0,362.8123,0.00
2017-09-01,2018,90012038,Expert,Germany,A4918110101,"AQ BZ 101","Standard Grey",0,362.8123,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A4918110101,"AQ BZ 101","Standard Grey",0,362.8123,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A4918110101,"AQ BZ 101","Standard Grey",0,362.8123,0.00
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A4918110101,"AQ BZ 101","Standard Grey",3,362.8123,1088.44
2017-09-01,2018,90022073,Control,USA,A4918110101,"AQ BZ 101","Standard Grey",2,362.8123,725.62
2017-09-01,2018,90022074,Flipkart,USA,A4918110101,"AQ BZ 101","Standard Grey",5,362.8123,1814.06
2017-09-01,2018,90022075,BestBuy,USA,A4918110101,"AQ BZ 101","Standard Grey",4,362.8123,1451.25
2017-09-01,2018,90022077,"Radio Shack",USA,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90022078,Costco,USA,A4918110101,"AQ BZ 101","Standard Grey",4,362.8123,1451.25
2017-09-01,2018,90022079,walmart,USA,A4918110101,"AQ BZ 101","Standard Grey",4,362.8123,1451.25
2017-09-01,2018,90022081,Amazon,USA,A4918110101,"AQ BZ 101","Standard Grey",4,362.8123,1451.25
2017-09-01,2018,90022082,"Amazon ",USA,A4918110101,"AQ BZ 101","Standard Grey",4,362.8123,1451.25
2017-09-01,2018,90022083,Ebay,USA,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90023022,"Nomad Stores",Canada,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90023025,"Premium Stores",Canada,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90023026,Relief,Canada,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90023027,Costco,Canada,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90023029,Staples,Canada,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,90027207,"Amazon ",Brazil,A4918110101,"AQ BZ 101","Standard Grey",1,362.8123,362.81
2017-09-01,2018,70002017,"Atliq Exclusive",India,A4918110102,"AQ BZ 101","Standard Blue",8,377.9958,3023.97
2017-09-01,2018,70002018,"Atliq e Store",India,A4918110102,"AQ BZ 101","Standard Blue",5,377.9958,1889.98
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A4918110102,"AQ BZ 101","Standard Blue",2,377.9958,755.99
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A4918110102,"AQ BZ 101","Standard Blue",3,377.9958,1133.99
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A4918110102,"AQ BZ 101","Standard Blue",2,377.9958,755.99
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A4918110102,"AQ BZ 101","Standard Blue",3,377.9958,1133.99
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A4918110102,"AQ BZ 101","Standard Blue",3,377.9958,1133.99
2017-09-01,2018,70008170,"Atliq e Store",Australia,A4918110102,"AQ BZ 101","Standard Blue",2,377.9958,755.99
2017-09-01,2018,70011193,"Atliq Exclusive",France,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,70011194,"Atliq e Store",France,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A4918110102,"AQ BZ 101","Standard Blue",0,377.9958,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A4918110102,"AQ BZ 101","Standard Blue",0,377.9958,0.00
2017-09-01,2018,70022085,"Atliq e Store",USA,A4918110102,"AQ BZ 101","Standard Blue",2,377.9958,755.99
2017-09-01,2018,80006154,Synthetic,Philiphines,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,80006155,Novus,Philiphines,A4918110102,"AQ BZ 101","Standard Blue",5,377.9958,1889.98
2017-09-01,2018,80007195,Sage,"South Korea",A4918110102,"AQ BZ 101","Standard Blue",13,377.9958,4913.95
2017-09-01,2018,90002001,"Reliance Digital",India,A4918110102,"AQ BZ 101","Standard Blue",4,377.9958,1511.98
2017-09-01,2018,90002002,Croma,India,A4918110102,"AQ BZ 101","Standard Blue",10,377.9958,3779.96
2017-09-01,2018,90002003,Ezone,India,A4918110102,"AQ BZ 101","Standard Blue",9,377.9958,3401.96
2017-09-01,2018,90002005,Lotus,India,A4918110102,"AQ BZ 101","Standard Blue",9,377.9958,3401.96
2017-09-01,2018,90002006,Viveks,India,A4918110102,"AQ BZ 101","Standard Blue",6,377.9958,2267.97
2017-09-01,2018,90002007,Girias,India,A4918110102,"AQ BZ 101","Standard Blue",5,377.9958,1889.98
2017-09-01,2018,90002009,Flipkart,India,A4918110102,"AQ BZ 101","Standard Blue",7,377.9958,2645.97
2017-09-01,2018,90002010,Ebay,India,A4918110102,"AQ BZ 101","Standard Blue",5,377.9958,1889.98
2017-09-01,2018,90002011,"Atliq Exclusive",India,A4918110102,"AQ BZ 101","Standard Blue",5,377.9958,1889.98
2017-09-01,2018,90002013,Electricalslytical,India,A4918110102,"AQ BZ 101","Standard Blue",5,377.9958,1889.98
2017-09-01,2018,90002014,Expression,India,A4918110102,"AQ BZ 101","Standard Blue",5,377.9958,1889.98
2017-09-01,2018,90002015,Propel,India,A4918110102,"AQ BZ 101","Standard Blue",8,377.9958,3023.97
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,90007197,"Amazon ","South Korea",A4918110102,"AQ BZ 101","Standard Blue",4,377.9958,1511.98
2017-09-01,2018,90008165,"Forward Stores",Australia,A4918110102,"AQ BZ 101","Standard Blue",2,377.9958,755.99
2017-09-01,2018,90008166,Sound,Australia,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,90008167,Electricalsocity,Australia,A4918110102,"AQ BZ 101","Standard Blue",2,377.9958,755.99
2017-09-01,2018,90011185,"Epic Stores",France,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,90011186,Elite,France,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,90011187,"Chip 7",France,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,90011189,UniEuro,France,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,90011190,"Media Markt",France,A4918110102,"AQ BZ 101","Standard Blue",1,377.9958,378.00
2017-09-01,2018,90011191,Sorefoz,France,A4918110102,"AQ BZ 101","Standard Blue",2,377.9958,755.99
2017-09-01,2018,90012033,Digimarket,Germany,A4918110102,"AQ BZ 101","Standard Blue",0,377.9958,0.00
2017-09-01,2018,90012034,Otto,Germany,A4918110102,"AQ BZ 101","Standard Blue",0,377.9958,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A4918110102,"AQ BZ 101","Standard Blue",0,377.9958,0.00
2017-09-01,2018,90012037,Saturn,Germany,A4918110102,"AQ BZ 101","Standard Blue",0,377.9958,0.00
2017-09-01,2018,90012038,Expert,Germany,A4918110102,"AQ BZ 101","Standard Blue",0,377.9958,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A4918110102,"AQ BZ 101","Standard Blue",0,377.9958,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A4918110102,"AQ BZ 101","Standard Blue",0,377.9958,0.00
