date,fiscal_year,customer_code,customer,market,product_code,product,variant,sold_quantity,gross_price,total_gross_price,pre_invoice_deduction_pct,net_invoice_sale
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A4118110107,"AQ Aspiron","Premium Black",5,151.71,758.53,0.26,561.31
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.10,136.54
2017-09-01,2018,70008170,"Atliq e Store",Australia,A4118110107,"AQ Aspiron","Premium Black",3,151.71,455.12,0.19,368.65
2017-09-01,2018,70011194,"Atliq e Store",France,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.20,242.73
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A4118110107,"AQ Aspiron","Premium Black",0,151.71,0.00,0.10,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A4118110107,"AQ Aspiron","Premium Black",0,151.71,0.00,0.26,0.00
2017-09-01,2018,70022085,"Atliq e Store",USA,A4118110107,"AQ Aspiron","Premium Black",4,151.71,606.82,0.20,485.46
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.10,136.54
2017-09-01,2018,80001019,Neptune,China,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.28,109.23
2017-09-01,2018,80006154,Synthetic,Philiphines,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.27,221.49
2017-09-01,2018,80006155,Novus,Philiphines,A4118110107,"AQ Aspiron","Premium Black",6,151.71,910.23,0.28,655.37
2017-09-01,2018,80007195,Sage,"South Korea",A4118110107,"AQ Aspiron","Premium Black",26,151.71,3944.33,0.30,2761.03
2017-09-01,2018,90002001,"Reliance Digital",India,A4118110107,"AQ Aspiron","Premium Black",9,151.71,1365.35,0.25,1024.01
2017-09-01,2018,90002002,Croma,India,A4118110107,"AQ Aspiron","Premium Black",11,151.71,1668.76,0.20,1335.01
2017-09-01,2018,90002003,Ezone,India,A4118110107,"AQ Aspiron","Premium Black",5,151.71,758.53,0.28,546.14
2017-09-01,2018,90002005,Lotus,India,A4118110107,"AQ Aspiron","Premium Black",7,151.71,1061.94,0.21,838.93
2017-09-01,2018,90002006,Viveks,India,A4118110107,"AQ Aspiron","Premium Black",7,151.71,1061.94,0.29,753.98
2017-09-01,2018,90002007,Girias,India,A4118110107,"AQ Aspiron","Premium Black",10,151.71,1517.05,0.23,1168.13
2017-09-01,2018,90002009,Flipkart,India,A4118110107,"AQ Aspiron","Premium Black",14,151.71,2123.87,0.22,1656.62
2017-09-01,2018,90002010,Ebay,India,A4118110107,"AQ Aspiron","Premium Black",12,151.71,1820.46,0.22,1419.96
2017-09-01,2018,90002011,"Atliq Exclusive",India,A4118110107,"AQ Aspiron","Premium Black",6,151.71,910.23,0.29,646.26
2017-09-01,2018,90002013,Electricalslytical,India,A4118110107,"AQ Aspiron","Premium Black",5,151.71,758.53,0.26,561.31
2017-09-01,2018,90002014,Expression,India,A4118110107,"AQ Aspiron","Premium Black",11,151.71,1668.76,0.30,1168.13
2017-09-01,2018,90002015,Propel,India,A4118110107,"AQ Aspiron","Premium Black",7,151.71,1061.94,0.29,753.98
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A4118110107,"AQ Aspiron","Premium Black",3,151.71,455.12,0.22,354.99
2017-09-01,2018,90006153,Insight,Philiphines,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.30,106.20
2017-09-01,2018,90007197,"Amazon ","South Korea",A4118110107,"AQ Aspiron","Premium Black",7,151.71,1061.94,0.20,849.55
2017-09-01,2018,90008165,"Forward Stores",Australia,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.28,218.46
2017-09-01,2018,90008166,Sound,Australia,A4118110107,"AQ Aspiron","Premium Black",3,151.71,455.12,0.29,323.14
2017-09-01,2018,90008167,Electricalsocity,Australia,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.19,245.76
2017-09-01,2018,90011185,"Epic Stores",France,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.28,109.23
2017-09-01,2018,90011186,Elite,France,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.21,119.85
2017-09-01,2018,90011187,"Chip 7",France,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.29,215.42
2017-09-01,2018,90011189,UniEuro,France,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.30,212.39
2017-09-01,2018,90011190,"Media Markt",France,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.27,221.49
2017-09-01,2018,90011191,Sorefoz,France,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.23,233.63
2017-09-01,2018,90012033,Digimarket,Germany,A4118110107,"AQ Aspiron","Premium Black",0,151.71,0.00,0.28,0.00
2017-09-01,2018,90012034,Otto,Germany,A4118110107,"AQ Aspiron","Premium Black",0,151.71,0.00,0.20,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A4118110107,"AQ Aspiron","Premium Black",0,151.71,0.00,0.28,0.00
2017-09-01,2018,90012037,Saturn,Germany,A4118110107,"AQ Aspiron","Premium Black",0,151.71,0.00,0.22,0.00
2017-09-01,2018,90012038,Expert,Germany,A4118110107,"AQ Aspiron","Premium Black",0,151.71,0.00,0.29,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A4118110107,"AQ Aspiron","Premium Black",0,151.71,0.00,0.23,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A4118110107,"AQ Aspiron","Premium Black",0,151.71,0.00,0.26,0.00
2017-09-01,2018,90013118,Fnac-Darty,Italy,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.26,112.27
2017-09-01,2018,90013121,Boulanger,Italy,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.26,112.27
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.19,245.76
2017-09-01,2018,90022073,Control,USA,A4118110107,"AQ Aspiron","Premium Black",5,151.71,758.53,0.28,546.14
2017-09-01,2018,90022074,Flipkart,USA,A4118110107,"AQ Aspiron","Premium Black",3,151.71,455.12,0.27,332.24
2017-09-01,2018,90022075,BestBuy,USA,A4118110107,"AQ Aspiron","Premium Black",5,151.71,758.53,0.26,561.31
2017-09-01,2018,90022077,"Radio Shack",USA,A4118110107,"AQ Aspiron","Premium Black",6,151.71,910.23,0.24,691.77
2017-09-01,2018,90022078,Costco,USA,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.29,215.42
2017-09-01,2018,90022079,walmart,USA,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.28,218.46
2017-09-01,2018,90022081,Amazon,USA,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.30,212.39
2017-09-01,2018,90022082,"Amazon ",USA,A4118110107,"AQ Aspiron","Premium Black",4,151.71,606.82,0.30,424.77
2017-09-01,2018,90022083,Ebay,USA,A4118110107,"AQ Aspiron","Premium Black",2,151.71,303.41,0.26,224.52
2017-09-01,2018,90023026,Relief,Canada,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.30,106.20
2017-09-01,2018,90023029,Staples,Canada,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.22,118.33
2017-09-01,2018,90027207,"Amazon ",Brazil,A4118110107,"AQ Aspiron","Premium Black",1,151.71,151.71,0.28,109.23
2017-09-01,2018,70002017,"Atliq Exclusive",India,A4218110201,"AQ Digit","Standard Grey",5,169.70,848.50,0.08,780.62
2017-09-01,2018,70002018,"Atliq e Store",India,A4218110201,"AQ Digit","Standard Grey",3,169.70,509.10,0.30,356.37
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A4218110201,"AQ Digit","Standard Grey",2,169.70,339.40,0.05,322.43
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.24,128.97
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.19,137.46
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A4218110201,"AQ Digit","Standard Grey",6,169.70,1018.20,0.07,946.93
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A4218110201,"AQ Digit","Standard Grey",6,169.70,1018.20,0.26,753.47
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A4218110201,"AQ Digit","Standard Grey",2,169.70,339.40,0.10,305.46
2017-09-01,2018,70008170,"Atliq e Store",Australia,A4218110201,"AQ Digit","Standard Grey",3,169.70,509.10,0.19,412.37
2017-09-01,2018,70011193,"Atliq Exclusive",France,A4218110201,"AQ Digit","Standard Grey",2,169.70,339.40,0.05,322.43
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A4218110201,"AQ Digit","Standard Grey",0,169.70,0.00,0.10,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A4218110201,"AQ Digit","Standard Grey",0,169.70,0.00,0.26,0.00
2017-09-01,2018,70022085,"Atliq e Store",USA,A4218110201,"AQ Digit","Standard Grey",3,169.70,509.10,0.20,407.28
2017-09-01,2018,80001019,Neptune,China,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.28,122.18
2017-09-01,2018,80006154,Synthetic,Philiphines,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.27,123.88
2017-09-01,2018,80006155,Novus,Philiphines,A4218110201,"AQ Digit","Standard Grey",4,169.70,678.80,0.28,488.74
2017-09-01,2018,80007195,Sage,"South Korea",A4218110201,"AQ Digit","Standard Grey",10,169.70,1697.00,0.30,1187.90
2017-09-01,2018,90002001,"Reliance Digital",India,A4218110201,"AQ Digit","Standard Grey",3,169.70,509.10,0.25,381.83
2017-09-01,2018,90002002,Croma,India,A4218110201,"AQ Digit","Standard Grey",3,169.70,509.10,0.20,407.28
2017-09-01,2018,90002003,Ezone,India,A4218110201,"AQ Digit","Standard Grey",11,169.70,1866.69,0.28,1344.02
2017-09-01,2018,90002005,Lotus,India,A4218110201,"AQ Digit","Standard Grey",9,169.70,1527.30,0.21,1206.57
2017-09-01,2018,90002006,Viveks,India,A4218110201,"AQ Digit","Standard Grey",9,169.70,1527.30,0.29,1084.38
2017-09-01,2018,90002007,Girias,India,A4218110201,"AQ Digit","Standard Grey",6,169.70,1018.20,0.23,784.01
2017-09-01,2018,90002009,Flipkart,India,A4218110201,"AQ Digit","Standard Grey",16,169.70,2715.19,0.22,2117.85
2017-09-01,2018,90002010,Ebay,India,A4218110201,"AQ Digit","Standard Grey",5,169.70,848.50,0.22,661.83
2017-09-01,2018,90002011,"Atliq Exclusive",India,A4218110201,"AQ Digit","Standard Grey",5,169.70,848.50,0.29,602.44
2017-09-01,2018,90002013,Electricalslytical,India,A4218110201,"AQ Digit","Standard Grey",6,169.70,1018.20,0.26,753.47
2017-09-01,2018,90002014,Expression,India,A4218110201,"AQ Digit","Standard Grey",6,169.70,1018.20,0.30,712.74
2017-09-01,2018,90002015,Propel,India,A4218110201,"AQ Digit","Standard Grey",10,169.70,1697.00,0.29,1204.87
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.22,132.37
2017-09-01,2018,90006153,Insight,Philiphines,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.30,118.79
2017-09-01,2018,90007197,"Amazon ","South Korea",A4218110201,"AQ Digit","Standard Grey",2,169.70,339.40,0.20,271.52
2017-09-01,2018,90008165,"Forward Stores",Australia,A4218110201,"AQ Digit","Standard Grey",2,169.70,339.40,0.28,244.37
2017-09-01,2018,90008166,Sound,Australia,A4218110201,"AQ Digit","Standard Grey",2,169.70,339.40,0.29,240.97
2017-09-01,2018,90008167,Electricalsocity,Australia,A4218110201,"AQ Digit","Standard Grey",3,169.70,509.10,0.19,412.37
2017-09-01,2018,90011185,"Epic Stores",France,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.28,122.18
2017-09-01,2018,90011186,Elite,France,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.21,134.06
2017-09-01,2018,90011187,"Chip 7",France,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.29,120.49
2017-09-01,2018,90011189,UniEuro,France,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.30,118.79
2017-09-01,2018,90011190,"Media Markt",France,A4218110201,"AQ Digit","Standard Grey",2,169.70,339.40,0.27,247.76
2017-09-01,2018,90011191,Sorefoz,France,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.23,130.67
2017-09-01,2018,90012033,Digimarket,Germany,A4218110201,"AQ Digit","Standard Grey",0,169.70,0.00,0.28,0.00
2017-09-01,2018,90012034,Otto,Germany,A4218110201,"AQ Digit","Standard Grey",0,169.70,0.00,0.20,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A4218110201,"AQ Digit","Standard Grey",0,169.70,0.00,0.28,0.00
2017-09-01,2018,90012037,Saturn,Germany,A4218110201,"AQ Digit","Standard Grey",0,169.70,0.00,0.22,0.00
2017-09-01,2018,90012038,Expert,Germany,A4218110201,"AQ Digit","Standard Grey",0,169.70,0.00,0.29,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A4218110201,"AQ Digit","Standard Grey",0,169.70,0.00,0.23,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A4218110201,"AQ Digit","Standard Grey",0,169.70,0.00,0.26,0.00
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A4218110201,"AQ Digit","Standard Grey",4,169.70,678.80,0.19,549.83
2017-09-01,2018,90022073,Control,USA,A4218110201,"AQ Digit","Standard Grey",2,169.70,339.40,0.28,244.37
2017-09-01,2018,90022074,Flipkart,USA,A4218110201,"AQ Digit","Standard Grey",4,169.70,678.80,0.27,495.52
2017-09-01,2018,90022075,BestBuy,USA,A4218110201,"AQ Digit","Standard Grey",5,169.70,848.50,0.26,627.89
2017-09-01,2018,90022077,"Radio Shack",USA,A4218110201,"AQ Digit","Standard Grey",6,169.70,1018.20,0.24,773.83
2017-09-01,2018,90022078,Costco,USA,A4218110201,"AQ Digit","Standard Grey",5,169.70,848.50,0.29,602.44
2017-09-01,2018,90022079,walmart,USA,A4218110201,"AQ Digit","Standard Grey",2,169.70,339.40,0.28,244.37
2017-09-01,2018,90022081,Amazon,USA,A4218110201,"AQ Digit","Standard Grey",6,169.70,1018.20,0.30,712.74
2017-09-01,2018,90022082,"Amazon ",USA,A4218110201,"AQ Digit","Standard Grey",5,169.70,848.50,0.30,593.95
2017-09-01,2018,90022083,Ebay,USA,A4218110201,"AQ Digit","Standard Grey",6,169.70,1018.20,0.26,753.47
2017-09-01,2018,90023023,Amazon,Canada,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.28,122.18
2017-09-01,2018,90023026,Relief,Canada,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.30,118.79
2017-09-01,2018,90023027,Costco,Canada,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.28,122.18
2017-09-01,2018,90023029,Staples,Canada,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.22,132.37
2017-09-01,2018,90023030,"Amazon ",Canada,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.21,134.06
2017-09-01,2018,90027207,"Amazon ",Brazil,A4218110201,"AQ Digit","Standard Grey",1,169.70,169.70,0.28,122.18
2017-09-01,2018,70002017,"Atliq Exclusive",India,A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.08,821.80
2017-09-01,2018,70002018,"Atliq e Store",India,A4218110202,"AQ Digit","Standard Blue",9,178.65,1607.86,0.30,1125.50
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A4218110202,"AQ Digit","Standard Blue",3,178.65,535.95,0.05,509.15
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A4218110202,"AQ Digit","Standard Blue",3,178.65,535.95,0.24,407.32
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.11,159.00
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.19,144.71
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.07,830.73
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A4218110202,"AQ Digit","Standard Blue",3,178.65,535.95,0.26,396.60
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.10,160.79
2017-09-01,2018,70008170,"Atliq e Store",Australia,A4218110202,"AQ Digit","Standard Blue",2,178.65,357.30,0.19,289.41
2017-09-01,2018,70011193,"Atliq Exclusive",France,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.05,169.72
2017-09-01,2018,70011194,"Atliq e Store",France,A4218110202,"AQ Digit","Standard Blue",2,178.65,357.30,0.20,285.84
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A4218110202,"AQ Digit","Standard Blue",0,178.65,0.00,0.10,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A4218110202,"AQ Digit","Standard Blue",0,178.65,0.00,0.26,0.00
2017-09-01,2018,70013125,"Atliq Exclusive",Italy,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.06,167.93
2017-09-01,2018,70022085,"Atliq e Store",USA,A4218110202,"AQ Digit","Standard Blue",2,178.65,357.30,0.20,285.84
2017-09-01,2018,70023031,"Atliq Exclusive",Canada,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.10,160.79
2017-09-01,2018,80001019,Neptune,China,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.28,128.63
2017-09-01,2018,80006154,Synthetic,Philiphines,A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.27,652.08
2017-09-01,2018,80006155,Novus,Philiphines,A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.28,643.15
2017-09-01,2018,80007195,Sage,"South Korea",A4218110202,"AQ Digit","Standard Blue",16,178.65,2858.42,0.30,2000.89
2017-09-01,2018,90002001,"Reliance Digital",India,A4218110202,"AQ Digit","Standard Blue",10,178.65,1786.52,0.25,1339.89
2017-09-01,2018,90002002,Croma,India,A4218110202,"AQ Digit","Standard Blue",11,178.65,1965.17,0.20,1572.14
2017-09-01,2018,90002003,Ezone,India,A4218110202,"AQ Digit","Standard Blue",8,178.65,1429.21,0.28,1029.03
2017-09-01,2018,90002005,Lotus,India,A4218110202,"AQ Digit","Standard Blue",11,178.65,1965.17,0.21,1552.48
2017-09-01,2018,90002006,Viveks,India,A4218110202,"AQ Digit","Standard Blue",7,178.65,1250.56,0.29,887.90
2017-09-01,2018,90002007,Girias,India,A4218110202,"AQ Digit","Standard Blue",11,178.65,1965.17,0.23,1513.18
2017-09-01,2018,90002009,Flipkart,India,A4218110202,"AQ Digit","Standard Blue",7,178.65,1250.56,0.22,975.44
2017-09-01,2018,90002010,Ebay,India,A4218110202,"AQ Digit","Standard Blue",11,178.65,1965.17,0.22,1532.83
2017-09-01,2018,90002011,"Atliq Exclusive",India,A4218110202,"AQ Digit","Standard Blue",11,178.65,1965.17,0.29,1395.27
2017-09-01,2018,90002013,Electricalslytical,India,A4218110202,"AQ Digit","Standard Blue",10,178.65,1786.52,0.26,1322.02
2017-09-01,2018,90002014,Expression,India,A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.30,625.28
2017-09-01,2018,90002015,Propel,India,A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.29,634.21
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A4218110202,"AQ Digit","Standard Blue",3,178.65,535.95,0.22,418.04
2017-09-01,2018,90006153,Insight,Philiphines,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.30,125.06
2017-09-01,2018,90007197,"Amazon ","South Korea",A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.20,714.61
2017-09-01,2018,90008165,"Forward Stores",Australia,A4218110202,"AQ Digit","Standard Blue",3,178.65,535.95,0.28,385.88
2017-09-01,2018,90008166,Sound,Australia,A4218110202,"AQ Digit","Standard Blue",3,178.65,535.95,0.29,380.52
2017-09-01,2018,90008167,Electricalsocity,Australia,A4218110202,"AQ Digit","Standard Blue",3,178.65,535.95,0.19,434.12
2017-09-01,2018,90011185,"Epic Stores",France,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.28,128.63
2017-09-01,2018,90011186,Elite,France,A4218110202,"AQ Digit","Standard Blue",2,178.65,357.30,0.21,282.27
2017-09-01,2018,90011187,"Chip 7",France,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.29,126.84
2017-09-01,2018,90011189,UniEuro,France,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.30,125.06
2017-09-01,2018,90011191,Sorefoz,France,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.23,137.56
2017-09-01,2018,90012033,Digimarket,Germany,A4218110202,"AQ Digit","Standard Blue",0,178.65,0.00,0.28,0.00
2017-09-01,2018,90012034,Otto,Germany,A4218110202,"AQ Digit","Standard Blue",0,178.65,0.00,0.20,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A4218110202,"AQ Digit","Standard Blue",0,178.65,0.00,0.28,0.00
2017-09-01,2018,90012037,Saturn,Germany,A4218110202,"AQ Digit","Standard Blue",0,178.65,0.00,0.22,0.00
2017-09-01,2018,90012038,Expert,Germany,A4218110202,"AQ Digit","Standard Blue",0,178.65,0.00,0.29,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A4218110202,"AQ Digit","Standard Blue",0,178.65,0.00,0.23,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A4218110202,"AQ Digit","Standard Blue",0,178.65,0.00,0.26,0.00
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.19,723.54
2017-09-01,2018,90022073,Control,USA,A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.28,643.15
2017-09-01,2018,90022074,Flipkart,USA,A4218110202,"AQ Digit","Standard Blue",4,178.65,714.61,0.27,521.67
2017-09-01,2018,90022075,BestBuy,USA,A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.26,661.01
2017-09-01,2018,90022077,"Radio Shack",USA,A4218110202,"AQ Digit","Standard Blue",6,178.65,1071.91,0.24,814.65
2017-09-01,2018,90022078,Costco,USA,A4218110202,"AQ Digit","Standard Blue",5,178.65,893.26,0.29,634.21
2017-09-01,2018,90022079,walmart,USA,A4218110202,"AQ Digit","Standard Blue",6,178.65,1071.91,0.28,771.78
2017-09-01,2018,90022081,Amazon,USA,A4218110202,"AQ Digit","Standard Blue",6,178.65,1071.91,0.30,750.34
2017-09-01,2018,90022082,"Amazon ",USA,A4218110202,"AQ Digit","Standard Blue",3,178.65,535.95,0.30,375.17
2017-09-01,2018,90022083,Ebay,USA,A4218110202,"AQ Digit","Standard Blue",4,178.65,714.61,0.26,528.81
2017-09-01,2018,90023022,"Nomad Stores",Canada,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.21,141.13
2017-09-01,2018,90023023,Amazon,Canada,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.28,128.63
2017-09-01,2018,90023025,"Premium Stores",Canada,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.29,126.84
2017-09-01,2018,90023029,Staples,Canada,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.22,139.35
2017-09-01,2018,90027207,"Amazon ",Brazil,A4218110202,"AQ Digit","Standard Blue",1,178.65,178.65,0.28,128.63
2017-09-01,2018,70002017,"Atliq Exclusive",India,A4218110203,"AQ Digit","Standard Red",4,188.10,752.42,0.08,692.23
2017-09-01,2018,70002018,"Atliq e Store",India,A4218110203,"AQ Digit","Standard Red",9,188.10,1692.94,0.30,1185.06
2017-09-01,2018,70003181,"Atliq Exclusive",Indonesia,A4218110203,"AQ Digit","Standard Red",1,188.10,188.10,0.05,178.70
2017-09-01,2018,70003182,"Atliq e Store",Indonesia,A4218110203,"AQ Digit","Standard Red",1,188.10,188.10,0.24,142.96
2017-09-01,2018,70006157,"Atliq Exclusive",Philiphines,A4218110203,"AQ Digit","Standard Red",1,188.10,188.10,0.11,167.41
2017-09-01,2018,70006158,"Atliq e Store",Philiphines,A4218110203,"AQ Digit","Standard Red",1,188.10,188.10,0.19,152.36
2017-09-01,2018,70007198,"Atliq Exclusive","South Korea",A4218110203,"AQ Digit","Standard Red",4,188.10,752.42,0.07,699.75
2017-09-01,2018,70007199,"Atliq e Store","South Korea",A4218110203,"AQ Digit","Standard Red",7,188.10,1316.73,0.26,974.38
2017-09-01,2018,70008169,"Atliq Exclusive",Australia,A4218110203,"AQ Digit","Standard Red",3,188.10,564.31,0.10,507.88
2017-09-01,2018,70008170,"Atliq e Store",Australia,A4218110203,"AQ Digit","Standard Red",3,188.10,564.31,0.19,457.09
2017-09-01,2018,70011193,"Atliq Exclusive",France,A4218110203,"AQ Digit","Standard Red",1,188.10,188.10,0.05,178.70
2017-09-01,2018,70011194,"Atliq e Store",France,A4218110203,"AQ Digit","Standard Red",1,188.10,188.10,0.20,150.48
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A4218110203,"AQ Digit","Standard Red",0,188.10,0.00,0.10,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A4218110203,"AQ Digit","Standard Red",0,188.10,0.00,0.26,0.00
2017-09-01,2018,70022085,"Atliq e Store",USA,A4218110203,"AQ Digit","Standard Red",1,188.10,188.10,0.20,150.48
2017-09-01,2018,80001019,Neptune,China,A4218110203,"AQ Digit","Standard Red",1,188.10,188.10,0.28,135.43
2017-09-01,2018,80006154,Synthetic,Philiphines,A4218110203,"AQ Digit","Standard Red",3,188.10,564.31,0.27,411.95
2017-09-01,2018,80006155,Novus,Philiphines,A4218110203,"AQ Digit","Standard Red",7,188.10,1316.73,0.28,948.05
2017-09-01,2018,80007195,Sage,"South Korea",A4218110203,"AQ Digit","Standard Red",30,188.10,5643.12,0.30,3950.18
2017-09-01,2018,90002001,"Reliance Digital",India,A4218110203,"AQ Digit","Standard Red",7,188.10,1316.73,0.25,987.55
2017-09-01,2018,90002002,Croma,India,A4218110203,"AQ Digit","Standard Red",6,188.10,1128.62,0.20,902.90
2017-09-01,2018,90002003,Ezone,India,A4218110203,"AQ Digit","Standard Red",12,188.10,2257.25,0.28,1625.22
2017-09-01,2018,90002005,Lotus,India,A4218110203,"AQ Digit","Standard Red",2,188.10,376.21,0.21,297.21
2017-09-01,2018,90002006,Viveks,India,A4218110203,"AQ Digit","Standard Red",2,188.10,376.21,0.29,267.11
2017-09-01,2018,90002007,Girias,India,A4218110203,"AQ Digit","Standard Red",6,188.10,1128.62,0.23,869.04
2017-09-01,2018,90002009,Flipkart,India,A4218110203,"AQ Digit","Standard Red",5,188.10,940.52,0.22,733.61
2017-09-01,2018,90002010,Ebay,India,A4218110203,"AQ Digit","Standard Red",8,188.10,1504.83,0.22,1173.77
2017-09-01,2018,90002011,"Atliq Exclusive",India,A4218110203,"AQ Digit","Standard Red",4,188.10,752.42,0.29,534.22
2017-09-01,2018,90002013,Electricalslytical,India,A4218110203,"AQ Digit","Standard Red",11,188.10,2069.15,0.26,1531.17
