date,fiscal_year,customer_code,customer,market,product_code,product,variant,sold_quantity,gross_price,total_gross_price,pre_invoice_deduction_pct,pre_invoice_deduction_amt,net_invoice_sale_amt
2017-09-01,2018,90002013,Electricalslytical,India,A5018110204,"AQ BZ Compact","Plus Grey",4,389.99,1559.95,0.26,405.59,1154.36
2017-09-01,2018,90002014,Expression,India,A5018110204,"AQ BZ Compact","Plus Grey",9,389.99,3509.88,0.30,1052.96,2456.92
2017-09-01,2018,90002015,Propel,India,A5018110204,"AQ BZ Compact","Plus Grey",5,389.99,1949.93,0.29,565.48,1384.45
2017-09-01,2018,90003179,"Acclaimed Stores",Indonesia,A5018110204,"AQ BZ Compact","Plus Grey",1,389.99,389.99,0.22,85.80,304.19
2017-09-01,2018,90006153,Insight,Philiphines,A5018110204,"AQ BZ Compact","Plus Grey",1,389.99,389.99,0.30,117.00,272.99
2017-09-01,2018,90007197,"Amazon ","South Korea",A5018110204,"AQ BZ Compact","Plus Grey",5,389.99,1949.93,0.20,389.99,1559.94
2017-09-01,2018,90008165,"Forward Stores",Australia,A5018110204,"AQ BZ Compact","Plus Grey",3,389.99,1169.96,0.28,327.59,842.37
2017-09-01,2018,90008166,Sound,Australia,A5018110204,"AQ BZ Compact","Plus Grey",3,389.99,1169.96,0.29,339.29,830.67
2017-09-01,2018,90008167,Electricalsocity,Australia,A5018110204,"AQ BZ Compact","Plus Grey",2,389.99,779.97,0.19,148.19,631.78
2017-09-01,2018,90011185,"Epic Stores",France,A5018110204,"AQ BZ Compact","Plus Grey",1,389.99,389.99,0.28,109.20,280.79
2017-09-01,2018,90011189,UniEuro,France,A5018110204,"AQ BZ Compact","Plus Grey",1,389.99,389.99,0.30,117.00,272.99
2017-09-01,2018,90011190,"Media Markt",France,A5018110204,"AQ BZ Compact","Plus Grey",1,389.99,389.99,0.27,105.30,284.69
2017-09-01,2018,90011191,Sorefoz,France,A5018110204,"AQ BZ Compact","Plus Grey",1,389.99,389.99,0.23,89.70,300.29
2017-09-01,2018,90012033,Digimarket,Germany,A5018110204,"AQ BZ Compact","Plus Grey",0,389.99,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5018110204,"AQ BZ Compact","Plus Grey",0,389.99,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5018110204,"AQ BZ Compact","Plus Grey",0,389.99,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5018110204,"AQ BZ Compact","Plus Grey",0,389.99,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5018110204,"AQ BZ Compact","Plus Grey",0,389.99,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5018110204,"AQ BZ Compact","Plus Grey",0,389.99,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5018110204,"AQ BZ Compact","Plus Grey",0,389.99,0.00,0.26,0.00,0.00
2017-09-01,2018,90022071,"Acclaimed Stores",USA,A5018110204,"AQ BZ Compact","Plus Grey",2,389.99,779.97,0.19,148.19,631.78
2017-09-01,2018,90022073,Control,USA,A5018110204,"AQ BZ Compact","Plus Grey",3,389.99,1169.96,0.28,327.59,842.37
2017-09-01,2018,90022074,Flipkart,USA,A5018110204,"AQ BZ Compact","Plus Grey",5,389.99,1949.93,0.27,526.48,1423.45
2017-09-01,2018,90022075,BestBuy,USA,A5018110204,"AQ BZ Compact","Plus Grey",3,389.99,1169.96,0.26,304.19,865.77
2017-09-01,2018,90022077,"Radio Shack",USA,A5018110204,"AQ BZ Compact","Plus Grey",3,389.99,1169.96,0.24,280.79,889.17
2017-09-01,2018,90022078,Costco,USA,A5018110204,"AQ BZ Compact","Plus Grey",1,389.99,389.99,0.29,113.10,276.89
2017-09-01,2018,90022079,walmart,USA,A5018110204,"AQ BZ Compact","Plus Grey",5,389.99,1949.93,0.28,545.98,1403.95
2017-09-01,2018,90022081,Amazon,USA,A5018110204,"AQ BZ Compact","Plus Grey",6,389.99,2339.92,0.30,701.98,1637.94
2017-09-01,2018,90022082,"Amazon ",USA,A5018110204,"AQ BZ Compact","Plus Grey",3,389.99,1169.96,0.30,350.99,818.97
2017-09-01,2018,90022083,Ebay,USA,A5018110204,"AQ BZ Compact","Plus Grey",2,389.99,779.97,0.26,202.79,577.18
2017-09-01,2018,90023023,Amazon,Canada,A5018110204,"AQ BZ Compact","Plus Grey",1,389.99,389.99,0.28,109.20,280.79
2017-09-01,2018,90023029,Staples,Canada,A5018110204,"AQ BZ Compact","Plus Grey",1,389.99,389.99,0.22,85.80,304.19
2017-09-01,2018,90027207,"Amazon ",Brazil,A5018110204,"AQ BZ Compact","Plus Grey",1,389.99,389.99,0.28,109.20,280.79
2017-09-01,2018,70002018,"Atliq e Store",India,A5318110101,"AQ Gamer 1","Standard Firey Red",1,503.21,503.21,0.30,150.96,352.25
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5318110101,"AQ Gamer 1","Standard Firey Red",0,503.21,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5318110101,"AQ Gamer 1","Standard Firey Red",0,503.21,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5318110101,"AQ Gamer 1","Standard Firey Red",1,503.21,503.21,0.30,150.96,352.25
2017-09-01,2018,90002007,Girias,India,A5318110101,"AQ Gamer 1","Standard Firey Red",1,503.21,503.21,0.23,115.74,387.47
2017-09-01,2018,90002009,Flipkart,India,A5318110101,"AQ Gamer 1","Standard Firey Red",1,503.21,503.21,0.22,110.71,392.50
2017-09-01,2018,90002013,Electricalslytical,India,A5318110101,"AQ Gamer 1","Standard Firey Red",1,503.21,503.21,0.26,130.83,372.38
2017-09-01,2018,90002015,Propel,India,A5318110101,"AQ Gamer 1","Standard Firey Red",1,503.21,503.21,0.29,145.93,357.28
2017-09-01,2018,90012033,Digimarket,Germany,A5318110101,"AQ Gamer 1","Standard Firey Red",0,503.21,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5318110101,"AQ Gamer 1","Standard Firey Red",0,503.21,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5318110101,"AQ Gamer 1","Standard Firey Red",0,503.21,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5318110101,"AQ Gamer 1","Standard Firey Red",0,503.21,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5318110101,"AQ Gamer 1","Standard Firey Red",0,503.21,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5318110101,"AQ Gamer 1","Standard Firey Red",0,503.21,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5318110101,"AQ Gamer 1","Standard Firey Red",0,503.21,0.00,0.26,0.00,0.00
2017-09-01,2018,70002017,"Atliq Exclusive",India,A5318110102,"AQ Gamer 1","Standard Cool Blue",1,492.16,492.16,0.08,39.37,452.79
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5318110102,"AQ Gamer 1","Standard Cool Blue",0,492.16,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5318110102,"AQ Gamer 1","Standard Cool Blue",0,492.16,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5318110102,"AQ Gamer 1","Standard Cool Blue",1,492.16,492.16,0.30,147.65,344.51
2017-09-01,2018,90002001,"Reliance Digital",India,A5318110102,"AQ Gamer 1","Standard Cool Blue",1,492.16,492.16,0.25,123.04,369.12
2017-09-01,2018,90002003,Ezone,India,A5318110102,"AQ Gamer 1","Standard Cool Blue",1,492.16,492.16,0.28,137.80,354.36
2017-09-01,2018,90002005,Lotus,India,A5318110102,"AQ Gamer 1","Standard Cool Blue",1,492.16,492.16,0.21,103.35,388.81
2017-09-01,2018,90002006,Viveks,India,A5318110102,"AQ Gamer 1","Standard Cool Blue",1,492.16,492.16,0.29,142.73,349.43
2017-09-01,2018,90002015,Propel,India,A5318110102,"AQ Gamer 1","Standard Cool Blue",1,492.16,492.16,0.29,142.73,349.43
2017-09-01,2018,90012033,Digimarket,Germany,A5318110102,"AQ Gamer 1","Standard Cool Blue",0,492.16,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5318110102,"AQ Gamer 1","Standard Cool Blue",0,492.16,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5318110102,"AQ Gamer 1","Standard Cool Blue",0,492.16,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5318110102,"AQ Gamer 1","Standard Cool Blue",0,492.16,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5318110102,"AQ Gamer 1","Standard Cool Blue",0,492.16,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5318110102,"AQ Gamer 1","Standard Cool Blue",0,492.16,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5318110102,"AQ Gamer 1","Standard Cool Blue",0,492.16,0.00,0.26,0.00,0.00
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5318110103,"AQ Gamer 1","Standard Black",0,471.85,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5318110103,"AQ Gamer 1","Standard Black",0,471.85,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5318110103,"AQ Gamer 1","Standard Black",1,471.85,471.85,0.30,141.56,330.29
2017-09-01,2018,90002002,Croma,India,A5318110103,"AQ Gamer 1","Standard Black",1,471.85,471.85,0.20,94.37,377.48
2017-09-01,2018,90002006,Viveks,India,A5318110103,"AQ Gamer 1","Standard Black",1,471.85,471.85,0.29,136.84,335.01
2017-09-01,2018,90002009,Flipkart,India,A5318110103,"AQ Gamer 1","Standard Black",1,471.85,471.85,0.22,103.81,368.04
2017-09-01,2018,90012033,Digimarket,Germany,A5318110103,"AQ Gamer 1","Standard Black",0,471.85,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5318110103,"AQ Gamer 1","Standard Black",0,471.85,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5318110103,"AQ Gamer 1","Standard Black",0,471.85,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5318110103,"AQ Gamer 1","Standard Black",0,471.85,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5318110103,"AQ Gamer 1","Standard Black",0,471.85,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5318110103,"AQ Gamer 1","Standard Black",0,471.85,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5318110103,"AQ Gamer 1","Standard Black",0,471.85,0.00,0.26,0.00,0.00
2017-09-01,2018,70002018,"Atliq e Store",India,A5318110104,"AQ Gamer 1","Plus Firey Red",1,496.91,496.91,0.30,149.07,347.84
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5318110104,"AQ Gamer 1","Plus Firey Red",0,496.91,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5318110104,"AQ Gamer 1","Plus Firey Red",0,496.91,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5318110104,"AQ Gamer 1","Plus Firey Red",1,496.91,496.91,0.30,149.07,347.84
2017-09-01,2018,90002001,"Reliance Digital",India,A5318110104,"AQ Gamer 1","Plus Firey Red",1,496.91,496.91,0.25,124.23,372.68
2017-09-01,2018,90002006,Viveks,India,A5318110104,"AQ Gamer 1","Plus Firey Red",1,496.91,496.91,0.29,144.10,352.81
2017-09-01,2018,90002007,Girias,India,A5318110104,"AQ Gamer 1","Plus Firey Red",1,496.91,496.91,0.23,114.29,382.62
2017-09-01,2018,90002010,Ebay,India,A5318110104,"AQ Gamer 1","Plus Firey Red",1,496.91,496.91,0.22,109.32,387.59
2017-09-01,2018,90002014,Expression,India,A5318110104,"AQ Gamer 1","Plus Firey Red",1,496.91,496.91,0.30,149.07,347.84
2017-09-01,2018,90002015,Propel,India,A5318110104,"AQ Gamer 1","Plus Firey Red",1,496.91,496.91,0.29,144.10,352.81
2017-09-01,2018,90012033,Digimarket,Germany,A5318110104,"AQ Gamer 1","Plus Firey Red",0,496.91,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5318110104,"AQ Gamer 1","Plus Firey Red",0,496.91,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5318110104,"AQ Gamer 1","Plus Firey Red",0,496.91,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5318110104,"AQ Gamer 1","Plus Firey Red",0,496.91,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5318110104,"AQ Gamer 1","Plus Firey Red",0,496.91,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5318110104,"AQ Gamer 1","Plus Firey Red",0,496.91,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5318110104,"AQ Gamer 1","Plus Firey Red",0,496.91,0.00,0.26,0.00,0.00
2017-09-01,2018,70002017,"Atliq Exclusive",India,A5318110105,"AQ Gamer 1","Plus Cool Blue",1,518.97,518.97,0.08,41.52,477.45
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5318110105,"AQ Gamer 1","Plus Cool Blue",0,518.97,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5318110105,"AQ Gamer 1","Plus Cool Blue",0,518.97,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5318110105,"AQ Gamer 1","Plus Cool Blue",1,518.97,518.97,0.30,155.69,363.28
2017-09-01,2018,90002010,Ebay,India,A5318110105,"AQ Gamer 1","Plus Cool Blue",1,518.97,518.97,0.22,114.17,404.80
2017-09-01,2018,90002011,"Atliq Exclusive",India,A5318110105,"AQ Gamer 1","Plus Cool Blue",1,518.97,518.97,0.29,150.50,368.47
2017-09-01,2018,90012033,Digimarket,Germany,A5318110105,"AQ Gamer 1","Plus Cool Blue",0,518.97,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5318110105,"AQ Gamer 1","Plus Cool Blue",0,518.97,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5318110105,"AQ Gamer 1","Plus Cool Blue",0,518.97,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5318110105,"AQ Gamer 1","Plus Cool Blue",0,518.97,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5318110105,"AQ Gamer 1","Plus Cool Blue",0,518.97,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5318110105,"AQ Gamer 1","Plus Cool Blue",0,518.97,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5318110105,"AQ Gamer 1","Plus Cool Blue",0,518.97,0.00,0.26,0.00,0.00
2017-09-01,2018,70002018,"Atliq e Store",India,A5318110106,"AQ Gamer 1","Plus Black",1,501.90,501.90,0.30,150.57,351.33
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5318110106,"AQ Gamer 1","Plus Black",0,501.90,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5318110106,"AQ Gamer 1","Plus Black",0,501.90,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5318110106,"AQ Gamer 1","Plus Black",1,501.90,501.90,0.30,150.57,351.33
2017-09-01,2018,90002003,Ezone,India,A5318110106,"AQ Gamer 1","Plus Black",1,501.90,501.90,0.28,140.53,361.37
2017-09-01,2018,90002013,Electricalslytical,India,A5318110106,"AQ Gamer 1","Plus Black",1,501.90,501.90,0.26,130.49,371.41
2017-09-01,2018,90002014,Expression,India,A5318110106,"AQ Gamer 1","Plus Black",1,501.90,501.90,0.30,150.57,351.33
2017-09-01,2018,90012033,Digimarket,Germany,A5318110106,"AQ Gamer 1","Plus Black",0,501.90,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5318110106,"AQ Gamer 1","Plus Black",0,501.90,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5318110106,"AQ Gamer 1","Plus Black",0,501.90,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5318110106,"AQ Gamer 1","Plus Black",0,501.90,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5318110106,"AQ Gamer 1","Plus Black",0,501.90,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5318110106,"AQ Gamer 1","Plus Black",0,501.90,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5318110106,"AQ Gamer 1","Plus Black",0,501.90,0.00,0.26,0.00,0.00
2017-09-01,2018,70002018,"Atliq e Store",India,A5318110107,"AQ Gamer 1","Premium Black",1,527.62,527.62,0.30,158.29,369.33
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5318110107,"AQ Gamer 1","Premium Black",0,527.62,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5318110107,"AQ Gamer 1","Premium Black",0,527.62,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5318110107,"AQ Gamer 1","Premium Black",2,527.62,1055.25,0.30,316.58,738.67
2017-09-01,2018,90002009,Flipkart,India,A5318110107,"AQ Gamer 1","Premium Black",1,527.62,527.62,0.22,116.08,411.54
2017-09-01,2018,90002011,"Atliq Exclusive",India,A5318110107,"AQ Gamer 1","Premium Black",1,527.62,527.62,0.29,153.01,374.61
2017-09-01,2018,90002014,Expression,India,A5318110107,"AQ Gamer 1","Premium Black",1,527.62,527.62,0.30,158.29,369.33
2017-09-01,2018,90012033,Digimarket,Germany,A5318110107,"AQ Gamer 1","Premium Black",0,527.62,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5318110107,"AQ Gamer 1","Premium Black",0,527.62,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5318110107,"AQ Gamer 1","Premium Black",0,527.62,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5318110107,"AQ Gamer 1","Premium Black",0,527.62,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5318110107,"AQ Gamer 1","Premium Black",0,527.62,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5318110107,"AQ Gamer 1","Premium Black",0,527.62,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5318110107,"AQ Gamer 1","Premium Black",0,527.62,0.00,0.26,0.00,0.00
2017-09-01,2018,70002017,"Atliq Exclusive",India,A5318110108,"AQ Gamer 1","Premium Misty Green",1,508.50,508.50,0.08,40.68,467.82
2017-09-01,2018,70002018,"Atliq e Store",India,A5318110108,"AQ Gamer 1","Premium Misty Green",1,508.50,508.50,0.30,152.55,355.95
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5318110108,"AQ Gamer 1","Premium Misty Green",0,508.50,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5318110108,"AQ Gamer 1","Premium Misty Green",0,508.50,0.00,0.26,0.00,0.00
2017-09-01,2018,90002001,"Reliance Digital",India,A5318110108,"AQ Gamer 1","Premium Misty Green",1,508.50,508.50,0.25,127.13,381.37
2017-09-01,2018,90002002,Croma,India,A5318110108,"AQ Gamer 1","Premium Misty Green",1,508.50,508.50,0.20,101.70,406.80
2017-09-01,2018,90002009,Flipkart,India,A5318110108,"AQ Gamer 1","Premium Misty Green",1,508.50,508.50,0.22,111.87,396.63
2017-09-01,2018,90002011,"Atliq Exclusive",India,A5318110108,"AQ Gamer 1","Premium Misty Green",1,508.50,508.50,0.29,147.47,361.03
2017-09-01,2018,90002015,Propel,India,A5318110108,"AQ Gamer 1","Premium Misty Green",1,508.50,508.50,0.29,147.47,361.03
2017-09-01,2018,90012033,Digimarket,Germany,A5318110108,"AQ Gamer 1","Premium Misty Green",0,508.50,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5318110108,"AQ Gamer 1","Premium Misty Green",0,508.50,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5318110108,"AQ Gamer 1","Premium Misty Green",0,508.50,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5318110108,"AQ Gamer 1","Premium Misty Green",0,508.50,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5318110108,"AQ Gamer 1","Premium Misty Green",0,508.50,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5318110108,"AQ Gamer 1","Premium Misty Green",0,508.50,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5318110108,"AQ Gamer 1","Premium Misty Green",0,508.50,0.00,0.26,0.00,0.00
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5419110201,"AQ Gamer 2","Standard Firey Red",0,476.72,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5419110201,"AQ Gamer 2","Standard Firey Red",0,476.72,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5419110201,"AQ Gamer 2","Standard Firey Red",1,476.72,476.72,0.30,143.02,333.70
2017-09-01,2018,90002007,Girias,India,A5419110201,"AQ Gamer 2","Standard Firey Red",1,476.72,476.72,0.23,109.65,367.07
2017-09-01,2018,90002014,Expression,India,A5419110201,"AQ Gamer 2","Standard Firey Red",1,476.72,476.72,0.30,143.02,333.70
2017-09-01,2018,90012033,Digimarket,Germany,A5419110201,"AQ Gamer 2","Standard Firey Red",0,476.72,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5419110201,"AQ Gamer 2","Standard Firey Red",0,476.72,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5419110201,"AQ Gamer 2","Standard Firey Red",0,476.72,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5419110201,"AQ Gamer 2","Standard Firey Red",0,476.72,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5419110201,"AQ Gamer 2","Standard Firey Red",0,476.72,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5419110201,"AQ Gamer 2","Standard Firey Red",0,476.72,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5419110201,"AQ Gamer 2","Standard Firey Red",0,476.72,0.00,0.26,0.00,0.00
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5419110202,"AQ Gamer 2","Standard Cool Blue",0,508.19,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5419110202,"AQ Gamer 2","Standard Cool Blue",0,508.19,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5419110202,"AQ Gamer 2","Standard Cool Blue",1,508.19,508.19,0.30,152.46,355.73
2017-09-01,2018,90002002,Croma,India,A5419110202,"AQ Gamer 2","Standard Cool Blue",1,508.19,508.19,0.20,101.64,406.55
2017-09-01,2018,90012033,Digimarket,Germany,A5419110202,"AQ Gamer 2","Standard Cool Blue",0,508.19,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5419110202,"AQ Gamer 2","Standard Cool Blue",0,508.19,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5419110202,"AQ Gamer 2","Standard Cool Blue",0,508.19,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5419110202,"AQ Gamer 2","Standard Cool Blue",0,508.19,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5419110202,"AQ Gamer 2","Standard Cool Blue",0,508.19,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5419110202,"AQ Gamer 2","Standard Cool Blue",0,508.19,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5419110202,"AQ Gamer 2","Standard Cool Blue",0,508.19,0.00,0.26,0.00,0.00
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5419110203,"AQ Gamer 2","Standard Black",0,513.41,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5419110203,"AQ Gamer 2","Standard Black",0,513.41,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5419110203,"AQ Gamer 2","Standard Black",1,513.41,513.41,0.30,154.02,359.39
2017-09-01,2018,90002003,Ezone,India,A5419110203,"AQ Gamer 2","Standard Black",1,513.41,513.41,0.28,143.75,369.66
2017-09-01,2018,90002009,Flipkart,India,A5419110203,"AQ Gamer 2","Standard Black",1,513.41,513.41,0.22,112.95,400.46
2017-09-01,2018,90002015,Propel,India,A5419110203,"AQ Gamer 2","Standard Black",1,513.41,513.41,0.29,148.89,364.52
2017-09-01,2018,90012033,Digimarket,Germany,A5419110203,"AQ Gamer 2","Standard Black",0,513.41,0.00,0.28,0.00,0.00
2017-09-01,2018,90012034,Otto,Germany,A5419110203,"AQ Gamer 2","Standard Black",0,513.41,0.00,0.20,0.00,0.00
2017-09-01,2018,90012035,Notebillig,Germany,A5419110203,"AQ Gamer 2","Standard Black",0,513.41,0.00,0.28,0.00,0.00
2017-09-01,2018,90012037,Saturn,Germany,A5419110203,"AQ Gamer 2","Standard Black",0,513.41,0.00,0.22,0.00,0.00
2017-09-01,2018,90012038,Expert,Germany,A5419110203,"AQ Gamer 2","Standard Black",0,513.41,0.00,0.29,0.00,0.00
2017-09-01,2018,90012039,"Currys (Dixons Carphone)",Germany,A5419110203,"AQ Gamer 2","Standard Black",0,513.41,0.00,0.23,0.00,0.00
2017-09-01,2018,90012041,"Amazon ",Germany,A5419110203,"AQ Gamer 2","Standard Black",0,513.41,0.00,0.26,0.00,0.00
2017-09-01,2018,70002017,"Atliq Exclusive",India,A5419110204,"AQ Gamer 2","Plus Firey Red",1,528.34,528.34,0.08,42.27,486.07
2017-09-01,2018,70012042,"Atliq Exclusive",Germany,A5419110204,"AQ Gamer 2","Plus Firey Red",0,528.34,0.00,0.10,0.00,0.00
2017-09-01,2018,70012043,"Atliq e Store",Germany,A5419110204,"AQ Gamer 2","Plus Firey Red",0,528.34,0.00,0.26,0.00,0.00
2017-09-01,2018,80007195,Sage,"South Korea",A5419110204,"AQ Gamer 2","Plus Firey Red",1,528.34,528.34,0.30,158.50,369.84
2017-09-01,2018,90002003,Ezone,India,A5419110204,"AQ Gamer 2","Plus Firey Red",1,528.34,528.34,0.28,147.94,380.40
2017-09-01,2018,90002005,Lotus,India,A5419110204,"AQ Gamer 2","Plus Firey Red",1,528.34,528.34,0.21,110.95,417.39
2017-09-01,2018,90002010,Ebay,India,A5419110204,"AQ Gamer 2","Plus Firey Red",1,528.34,528.34,0.22,116.23,412.11
