date,fiscal_year,product_code,customer_code,forecast_quantity
2017-09-01,2018,A4918110103,90008165,2
2017-09-01,2018,A4918110103,90008166,2
2017-09-01,2018,A4918110103,90008167,4
2017-09-01,2018,A4918110103,90011186,1
2017-09-01,2018,A4918110103,90011187,1
2017-09-01,2018,A4918110103,90011189,1
2017-09-01,2018,A4918110103,90011190,2
2017-09-01,2018,A4918110103,90011191,1
2017-09-01,2018,A4918110103,90022071,3
2017-09-01,2018,A4918110103,90022073,3
2017-09-01,2018,A4918110103,90022074,4
2017-09-01,2018,A4918110103,90022075,1
2017-09-01,2018,A4918110103,90022077,1
2017-09-01,2018,A4918110103,90022078,3
2017-09-01,2018,A4918110103,90022079,2
2017-09-01,2018,A4918110103,90022081,2
2017-09-01,2018,A4918110103,90022082,3
2017-09-01,2018,A4918110103,90022083,3
2017-09-01,2018,A4918110103,90023022,1
2017-09-01,2018,A4918110103,90023023,1
2017-09-01,2018,A4918110103,90023026,1
2017-09-01,2018,A4918110103,90023027,1
2017-09-01,2018,A4918110103,90023029,1
2017-09-01,2018,A4918110103,90023030,1
2017-09-01,2018,A4918110103,90027207,2
2017-09-01,2018,A4918110104,70002017,14
2017-09-01,2018,A4918110104,70002018,18
2017-09-01,2018,A4918110104,70003181,3
2017-09-01,2018,A4918110104,70003182,1
2017-09-01,2018,A4918110104,70006157,1
2017-09-01,2018,A4918110104,70006158,1
2017-09-01,2018,A4918110104,70007198,2
2017-09-01,2018,A4918110104,70007199,4
2017-09-01,2018,A4918110104,70008169,4
2017-09-01,2018,A4918110104,70008170,4
2017-09-01,2018,A4918110104,70011193,1
2017-09-01,2018,A4918110104,70022085,2
2017-09-01,2018,A4918110104,70023031,1
2017-09-01,2018,A4918110104,80001019,3
2017-09-01,2018,A4918110104,80006154,3
2017-09-01,2018,A4918110104,80006155,4
2017-09-01,2018,A4918110104,80007195,11
2017-09-01,2018,A4918110104,90002001,16
2017-09-01,2018,A4918110104,90002002,13
2017-09-01,2018,A4918110104,90002003,3
2017-09-01,2018,A4918110104,90002005,5
2017-09-01,2018,A4918110104,90002006,10
2017-09-01,2018,A4918110104,90002007,6
2017-09-01,2018,A4918110104,90002009,4
2017-09-01,2018,A4918110104,90002010,8
2017-09-01,2018,A4918110104,90002011,7
2017-09-01,2018,A4918110104,90002013,3
2017-09-01,2018,A4918110104,90002014,4
2017-09-01,2018,A4918110104,90002015,12
2017-09-01,2018,A4918110104,90003179,2
2017-09-01,2018,A4918110104,90006153,1
2017-09-01,2018,A4918110104,90007197,1
2017-09-01,2018,A4918110104,90008165,3
2017-09-01,2018,A4918110104,90008166,3
2017-09-01,2018,A4918110104,90008167,2
2017-09-01,2018,A4918110104,90011185,2
2017-09-01,2018,A4918110104,90011186,1
2017-09-01,2018,A4918110104,90011187,2
2017-09-01,2018,A4918110104,90011189,2
2017-09-01,2018,A4918110104,90011190,1
2017-09-01,2018,A4918110104,90011191,1
2017-09-01,2018,A4918110104,90022071,2
2017-09-01,2018,A4918110104,90022073,3
2017-09-01,2018,A4918110104,90022074,4
2017-09-01,2018,A4918110104,90022075,2
2017-09-01,2018,A4918110104,90022077,3
2017-09-01,2018,A4918110104,90022078,2
2017-09-01,2018,A4918110104,90022079,2
2017-09-01,2018,A4918110104,90022081,5
2017-09-01,2018,A4918110104,90022082,3
2017-09-01,2018,A4918110104,90022083,2
2017-09-01,2018,A4918110104,90023022,1
2017-09-01,2018,A4918110104,90023023,1
2017-09-01,2018,A4918110104,90027207,1
2017-09-01,2018,A5018110201,70002017,8
2017-09-01,2018,A5018110201,70002018,7
2017-09-01,2018,A5018110201,70003181,2
2017-09-01,2018,A5018110201,70003182,1
2017-09-01,2018,A5018110201,70006157,1
2017-09-01,2018,A5018110201,70007198,1
2017-09-01,2018,A5018110201,70007199,1
2017-09-01,2018,A5018110201,70008169,2
2017-09-01,2018,A5018110201,70008170,4
2017-09-01,2018,A5018110201,70011193,1
2017-09-01,2018,A5018110201,70011194,1
2017-09-01,2018,A5018110201,70022085,1
2017-09-01,2018,A5018110201,70023031,1
2017-09-01,2018,A5018110201,80001019,2
2017-09-01,2018,A5018110201,80006154,4
2017-09-01,2018,A5018110201,80006155,4
2017-09-01,2018,A5018110201,80007195,13
2017-09-01,2018,A5018110201,90001021,1
2017-09-01,2018,A5018110201,90002001,5
2017-09-01,2018,A5018110201,90002002,12
2017-09-01,2018,A5018110201,90002003,9
2017-09-01,2018,A5018110201,90002005,10
2017-09-01,2018,A5018110201,90002006,16
2017-09-01,2018,A5018110201,90002007,9
2017-09-01,2018,A5018110201,90002009,17
2017-09-01,2018,A5018110201,90002010,9
2017-09-01,2018,A5018110201,90002011,8
2017-09-01,2018,A5018110201,90002013,16
2017-09-01,2018,A5018110201,90002014,15
2017-09-01,2018,A5018110201,90002015,6
2017-09-01,2018,A5018110201,90003179,2
2017-09-01,2018,A5018110201,90007197,2
2017-09-01,2018,A5018110201,90008165,1
2017-09-01,2018,A5018110201,90008166,5
2017-09-01,2018,A5018110201,90008167,3
2017-09-01,2018,A5018110201,90011185,2
2017-09-01,2018,A5018110201,90011186,1
2017-09-01,2018,A5018110201,90011189,1
2017-09-01,2018,A5018110201,90011190,1
2017-09-01,2018,A5018110201,90011191,2
2017-09-01,2018,A5018110201,90022071,1
2017-09-01,2018,A5018110201,90022073,2
2017-09-01,2018,A5018110201,90022074,4
2017-09-01,2018,A5018110201,90022075,1
2017-09-01,2018,A5018110201,90022077,1
2017-09-01,2018,A5018110201,90022078,2
2017-09-01,2018,A5018110201,90022079,1
2017-09-01,2018,A5018110201,90022081,2
2017-09-01,2018,A5018110201,90022082,2
2017-09-01,2018,A5018110201,90022083,3
2017-09-01,2018,A5018110201,90023022,1
2017-09-01,2018,A5018110201,90023023,1
2017-09-01,2018,A5018110201,90023027,1
2017-09-01,2018,A5018110201,90027207,1
2017-09-01,2018,A5018110202,70002017,8
2017-09-01,2018,A5018110202,70002018,7
2017-09-01,2018,A5018110202,70003181,1
2017-09-01,2018,A5018110202,70003182,2
2017-09-01,2018,A5018110202,70006157,1
2017-09-01,2018,A5018110202,70006158,1
2017-09-01,2018,A5018110202,70007198,2
2017-09-01,2018,A5018110202,70007199,2
2017-09-01,2018,A5018110202,70008169,4
2017-09-01,2018,A5018110202,70008170,3
2017-09-01,2018,A5018110202,70011193,2
2017-09-01,2018,A5018110202,70022085,2
2017-09-01,2018,A5018110202,80001019,2
2017-09-01,2018,A5018110202,80006154,5
2017-09-01,2018,A5018110202,80006155,3
2017-09-01,2018,A5018110202,80007195,4
2017-09-01,2018,A5018110202,90001021,1
2017-09-01,2018,A5018110202,90002001,12
2017-09-01,2018,A5018110202,90002002,5
2017-09-01,2018,A5018110202,90002003,7
2017-09-01,2018,A5018110202,90002005,5
2017-09-01,2018,A5018110202,90002006,12
2017-09-01,2018,A5018110202,90002007,10
2017-09-01,2018,A5018110202,90002009,11
2017-09-01,2018,A5018110202,90002010,5
2017-09-01,2018,A5018110202,90002011,5
2017-09-01,2018,A5018110202,90002013,19
2017-09-01,2018,A5018110202,90002014,13
2017-09-01,2018,A5018110202,90002015,4
2017-09-01,2018,A5018110202,90003179,2
2017-09-01,2018,A5018110202,90006153,1
2017-09-01,2018,A5018110202,90007197,4
2017-09-01,2018,A5018110202,90008165,2
2017-09-01,2018,A5018110202,90008166,4
2017-09-01,2018,A5018110202,90008167,2
2017-09-01,2018,A5018110202,90011185,1
2017-09-01,2018,A5018110202,90011186,2
2017-09-01,2018,A5018110202,90011187,1
2017-09-01,2018,A5018110202,90011190,1
2017-09-01,2018,A5018110202,90011191,1
2017-09-01,2018,A5018110202,90022071,3
2017-09-01,2018,A5018110202,90022073,4
2017-09-01,2018,A5018110202,90022074,1
2017-09-01,2018,A5018110202,90022075,4
2017-09-01,2018,A5018110202,90022077,3
2017-09-01,2018,A5018110202,90022078,2
2017-09-01,2018,A5018110202,90022079,3
2017-09-01,2018,A5018110202,90022081,1
2017-09-01,2018,A5018110202,90022082,2
2017-09-01,2018,A5018110202,90022083,1
2017-09-01,2018,A5018110202,90023022,1
2017-09-01,2018,A5018110202,90023023,1
2017-09-01,2018,A5018110202,90023026,1
2017-09-01,2018,A5018110202,90027207,2
2017-09-01,2018,A5018110203,70002017,13
2017-09-01,2018,A5018110203,70002018,14
2017-09-01,2018,A5018110203,70003181,1
2017-09-01,2018,A5018110203,70003182,1
2017-09-01,2018,A5018110203,70006157,1
2017-09-01,2018,A5018110203,70006158,1
2017-09-01,2018,A5018110203,70007198,2
2017-09-01,2018,A5018110203,70007199,5
2017-09-01,2018,A5018110203,70008169,3
2017-09-01,2018,A5018110203,70008170,1
2017-09-01,2018,A5018110203,70011193,1
2017-09-01,2018,A5018110203,70011194,1
2017-09-01,2018,A5018110203,70022085,3
2017-09-01,2018,A5018110203,80001019,2
2017-09-01,2018,A5018110203,80006154,2
2017-09-01,2018,A5018110203,80006155,3
2017-09-01,2018,A5018110203,80007195,11
2017-09-01,2018,A5018110203,90001021,1
2017-09-01,2018,A5018110203,90002001,4
2017-09-01,2018,A5018110203,90002002,12
2017-09-01,2018,A5018110203,90002003,9
2017-09-01,2018,A5018110203,90002005,2
2017-09-01,2018,A5018110203,90002006,14
2017-09-01,2018,A5018110203,90002007,11
2017-09-01,2018,A5018110203,90002009,19
2017-09-01,2018,A5018110203,90002010,13
2017-09-01,2018,A5018110203,90002011,8
2017-09-01,2018,A5018110203,90002013,9
2017-09-01,2018,A5018110203,90002014,7
2017-09-01,2018,A5018110203,90002015,5
2017-09-01,2018,A5018110203,90003179,3
2017-09-01,2018,A5018110203,90006153,1
2017-09-01,2018,A5018110203,90007197,3
2017-09-01,2018,A5018110203,90008165,1
2017-09-01,2018,A5018110203,90008166,4
2017-09-01,2018,A5018110203,90008167,2
2017-09-01,2018,A5018110203,90011185,1
2017-09-01,2018,A5018110203,90011186,1
2017-09-01,2018,A5018110203,90011189,1
2017-09-01,2018,A5018110203,90011190,1
2017-09-01,2018,A5018110203,90011191,1
2017-09-01,2018,A5018110203,90022071,3
2017-09-01,2018,A5018110203,90022073,3
2017-09-01,2018,A5018110203,90022074,2
2017-09-01,2018,A5018110203,90022075,3
2017-09-01,2018,A5018110203,90022077,2
2017-09-01,2018,A5018110203,90022078,2
2017-09-01,2018,A5018110203,90022079,3
2017-09-01,2018,A5018110203,90022081,4
2017-09-01,2018,A5018110203,90022082,2
2017-09-01,2018,A5018110203,90022083,2
2017-09-01,2018,A5018110203,90023023,1
2017-09-01,2018,A5018110203,90023029,1
2017-09-01,2018,A5018110203,90023030,1
2017-09-01,2018,A5018110204,70002017,13
2017-09-01,2018,A5018110204,70002018,8
2017-09-01,2018,A5018110204,70003181,2
2017-09-01,2018,A5018110204,70003182,1
2017-09-01,2018,A5018110204,70006157,1
2017-09-01,2018,A5018110204,70006158,1
2017-09-01,2018,A5018110204,70007198,1
2017-09-01,2018,A5018110204,70007199,1
2017-09-01,2018,A5018110204,70008169,4
2017-09-01,2018,A5018110204,70008170,1
2017-09-01,2018,A5018110204,70011193,1
2017-09-01,2018,A5018110204,70011194,2
2017-09-01,2018,A5018110204,70022085,4
2017-09-01,2018,A5018110204,80001019,3
2017-09-01,2018,A5018110204,80006154,3
2017-09-01,2018,A5018110204,80006155,2
2017-09-01,2018,A5018110204,80007195,13
2017-09-01,2018,A5018110204,90002001,6
2017-09-01,2018,A5018110204,90002002,18
2017-09-01,2018,A5018110204,90002003,4
2017-09-01,2018,A5018110204,90002005,18
2017-09-01,2018,A5018110204,90002006,6
2017-09-01,2018,A5018110204,90002007,6
2017-09-01,2018,A5018110204,90002009,21
2017-09-01,2018,A5018110204,90002010,11
2017-09-01,2018,A5018110204,90002011,6
2017-09-01,2018,A5018110204,90002013,4
2017-09-01,2018,A5018110204,90002014,7
2017-09-01,2018,A5018110204,90002015,7
2017-09-01,2018,A5018110204,90003179,2
2017-09-01,2018,A5018110204,90006153,1
2017-09-01,2018,A5018110204,90007197,2
2017-09-01,2018,A5018110204,90008165,5
2017-09-01,2018,A5018110204,90008166,3
2017-09-01,2018,A5018110204,90008167,4
2017-09-01,2018,A5018110204,90011185,1
2017-09-01,2018,A5018110204,90011186,1
2017-09-01,2018,A5018110204,90011187,2
2017-09-01,2018,A5018110204,90011190,2
2017-09-01,2018,A5018110204,90011191,1
2017-09-01,2018,A5018110204,90022071,3
2017-09-01,2018,A5018110204,90022073,2
2017-09-01,2018,A5018110204,90022074,3
2017-09-01,2018,A5018110204,90022075,2
2017-09-01,2018,A5018110204,90022077,3
2017-09-01,2018,A5018110204,90022078,2
2017-09-01,2018,A5018110204,90022079,3
2017-09-01,2018,A5018110204,90022081,4
2017-09-01,2018,A5018110204,90022082,1
2017-09-01,2018,A5018110204,90022083,3
2017-09-01,2018,A5018110204,90023023,1
2017-09-01,2018,A5018110204,90023025,1
2017-09-01,2018,A5018110204,90023027,1
2017-09-01,2018,A5018110204,90023029,1
2017-09-01,2018,A5018110204,90027207,2
2017-09-01,2018,A5318110101,70002017,1
2017-09-01,2018,A5318110101,70002018,1
2017-09-01,2018,A5318110101,90002001,1
2017-09-01,2018,A5318110101,90002005,1
2017-09-01,2018,A5318110101,90002006,1
2017-09-01,2018,A5318110101,90002007,1
2017-09-01,2018,A5318110101,90002009,1
2017-09-01,2018,A5318110101,90002013,1
2017-09-01,2018,A5318110102,70002018,1
2017-09-01,2018,A5318110102,80007195,1
2017-09-01,2018,A5318110102,90002001,1
2017-09-01,2018,A5318110102,90002003,1
2017-09-01,2018,A5318110102,90002005,1
2017-09-01,2018,A5318110102,90002006,1
2017-09-01,2018,A5318110102,90002009,1
2017-09-01,2018,A5318110102,90002010,1
2017-09-01,2018,A5318110102,90002013,1
2017-09-01,2018,A5318110102,90002014,1
2017-09-01,2018,A5318110102,90002015,1
2017-09-01,2018,A5318110103,70002017,1
2017-09-01,2018,A5318110103,70002018,1
2017-09-01,2018,A5318110103,80007195,1
2017-09-01,2018,A5318110103,90002002,1
2017-09-01,2018,A5318110103,90002003,1
2017-09-01,2018,A5318110103,90002005,1
2017-09-01,2018,A5318110103,90002006,1
2017-09-01,2018,A5318110103,90002010,1
2017-09-01,2018,A5318110103,90002011,1
2017-09-01,2018,A5318110103,90002013,1
2017-09-01,2018,A5318110103,90002014,1
2017-09-01,2018,A5318110103,90002015,1
2017-09-01,2018,A5318110104,70002017,1
2017-09-01,2018,A5318110104,80007195,1
2017-09-01,2018,A5318110104,90002002,1
2017-09-01,2018,A5318110104,90002005,1
2017-09-01,2018,A5318110104,90002007,1
2017-09-01,2018,A5318110104,90002009,1
2017-09-01,2018,A5318110104,90002013,1
2017-09-01,2018,A5318110105,70002017,1
2017-09-01,2018,A5318110105,80007195,1
2017-09-01,2018,A5318110105,90002001,1
2017-09-01,2018,A5318110105,90002002,1
2017-09-01,2018,A5318110105,90002003,1
2017-09-01,2018,A5318110105,90002010,1
2017-09-01,2018,A5318110105,90002013,1
2017-09-01,2018,A5318110106,70002017,1
2017-09-01,2018,A5318110106,70002018,1
2017-09-01,2018,A5318110106,90002001,1
2017-09-01,2018,A5318110106,90002005,1
2017-09-01,2018,A5318110106,90002006,1
2017-09-01,2018,A5318110106,90002007,1
2017-09-01,2018,A5318110106,90002009,1
2017-09-01,2018,A5318110106,90002013,1
2017-09-01,2018,A5318110106,90002014,1
2017-09-01,2018,A5318110106,90002015,1
2017-09-01,2018,A5318110107,70002018,1
2017-09-01,2018,A5318110107,80007195,1
2017-09-01,2018,A5318110107,90002001,1
2017-09-01,2018,A5318110107,90002002,1
2017-09-01,2018,A5318110107,90002006,1
2017-09-01,2018,A5318110107,90002009,1
2017-09-01,2018,A5318110107,90002010,1
2017-09-01,2018,A5318110107,90002011,1
2017-09-01,2018,A5318110107,90002014,1
2017-09-01,2018,A5318110107,90002015,1
2017-09-01,2018,A5318110108,70002018,1
2017-09-01,2018,A5318110108,80007195,1
2017-09-01,2018,A5318110108,90002001,1
2017-09-01,2018,A5318110108,90002003,1
2017-09-01,2018,A5318110108,90002005,1
2017-09-01,2018,A5318110108,90002006,1
2017-09-01,2018,A5318110108,90002007,1
2017-09-01,2018,A5318110108,90002010,1
2017-09-01,2018,A5318110108,90002013,1
2017-09-01,2018,A5318110108,90002015,1
2017-09-01,2018,A5419110201,70002017,1
2017-09-01,2018,A5419110201,80007195,1
2017-09-01,2018,A5419110201,90002001,1
2017-09-01,2018,A5419110201,90002002,1
2017-09-01,2018,A5419110201,90002005,1
2017-09-01,2018,A5419110201,90002006,1
2017-09-01,2018,A5419110201,90002009,1
2017-09-01,2018,A5419110201,90002011,1
2017-09-01,2018,A5419110201,90002013,1
2017-09-01,2018,A5419110201,90002014,1
2017-09-01,2018,A5419110202,70002018,1
2017-09-01,2018,A5419110202,90002001,1
2017-09-01,2018,A5419110202,90002002,1
2017-09-01,2018,A5419110202,90002005,1
2017-09-01,2018,A5419110202,90002006,1
2017-09-01,2018,A5419110202,90002007,1
2017-09-01,2018,A5419110202,90002009,1
2017-09-01,2018,A5419110202,90002010,1
2017-09-01,2018,A5419110202,90002011,1
2017-09-01,2018,A5419110202,90002014,1
2017-09-01,2018,A5419110203,70002017,1
2017-09-01,2018,A5419110203,70002018,1
2017-09-01,2018,A5419110203,80007195,1
2017-09-01,2018,A5419110203,90002001,1
2017-09-01,2018,A5419110203,90002003,1
2017-09-01,2018,A5419110203,90002005,1
2017-09-01,2018,A5419110203,90002007,1
2017-09-01,2018,A5419110203,90002011,1
2017-09-01,2018,A5419110203,90002013,1
2017-09-01,2018,A5419110203,90002014,1
2017-09-01,2018,A5419110203,90002015,1
2017-09-01,2018,A5419110204,70002017,1
2017-09-01,2018,A5419110204,70002018,1
2017-09-01,2018,A5419110204,90002001,1
2017-09-01,2018,A5419110204,90002002,1
2017-09-01,2018,A5419110204,90002003,1
2017-09-01,2018,A5419110204,90002005,1
2017-09-01,2018,A5419110204,90002006,1
2017-09-01,2018,A5419110204,90002007,1
2017-09-01,2018,A5419110204,90002009,1
2017-09-01,2018,A5419110204,90002010,1
2017-09-01,2018,A5419110204,90002011,1
2017-09-01,2018,A5419110204,90002013,1
2017-09-01,2018,A5419110204,90002014,1
2017-09-01,2018,A5419110205,70002017,1
2017-09-01,2018,A5419110205,70002018,1
2017-09-01,2018,A5419110205,90002003,1
2017-09-01,2018,A5419110205,90002005,1
2017-09-01,2018,A5419110205,90002010,1
2017-09-01,2018,A5419110205,90002013,1
2017-09-01,2018,A5419110205,90002015,1
2017-09-01,2018,A6218160101,70002017,602
2017-09-01,2018,A6218160101,70002018,168
2017-09-01,2018,A6218160101,70003181,87
2017-09-01,2018,A6218160101,70003182,82
2017-09-01,2018,A6218160101,70004069,0
2017-09-01,2018,A6218160101,70006157,56
2017-09-01,2018,A6218160101,70006158,15
2017-09-01,2018,A6218160101,70007198,108
2017-09-01,2018,A6218160101,70007199,165
2017-09-01,2018,A6218160101,70008169,146
2017-09-01,2018,A6218160101,70008170,85
2017-09-01,2018,A6218160101,70009133,0
2017-09-01,2018,A6218160101,70010047,0
2017-09-01,2018,A6218160101,70011193,28
2017-09-01,2018,A6218160101,70011194,65
2017-09-01,2018,A6218160101,70012042,0
2017-09-01,2018,A6218160101,70013125,6
2017-09-01,2018,A6218160101,70013126,4
2017-09-01,2018,A6218160101,70014142,0
2017-09-01,2018,A6218160101,70015151,0
2017-09-01,2018,A6218160101,70016177,3
2017-09-01,2018,A6218160101,70016178,4
2017-09-01,2018,A6218160101,70022085,115
2017-09-01,2018,A6218160101,70023031,30
2017-09-01,2018,A6218160101,80001019,96
2017-09-01,2018,A6218160101,80006154,247
2017-09-01,2018,A6218160101,80006155,227
2017-09-01,2018,A6218160101,80007195,621
2017-09-01,2018,A6218160101,90001021,3
2017-09-01,2018,A6218160101,90002001,526
2017-09-01,2018,A6218160101,90002002,770
2017-09-01,2018,A6218160101,90002003,729
2017-09-01,2018,A6218160101,90002005,227
2017-09-01,2018,A6218160101,90002006,614
2017-09-01,2018,A6218160101,90002007,84
2017-09-01,2018,A6218160101,90002009,906
2017-09-01,2018,A6218160101,90002010,586
2017-09-01,2018,A6218160101,90002011,320
2017-09-01,2018,A6218160101,90002013,196
2017-09-01,2018,A6218160101,90002014,137
2017-09-01,2018,A6218160101,90002015,572
2017-09-01,2018,A6218160101,90003179,34
2017-09-01,2018,A6218160101,90006153,28
2017-09-01,2018,A6218160101,90007197,143
2017-09-01,2018,A6218160101,90008165,120
2017-09-01,2018,A6218160101,90008166,216
2017-09-01,2018,A6218160101,90008167,141
2017-09-01,2018,A6218160101,90011185,27
2017-09-01,2018,A6218160101,90011186,37
2017-09-01,2018,A6218160101,90011187,90
2017-09-01,2018,A6218160101,90011189,64
2017-09-01,2018,A6218160101,90011190,20
2017-09-01,2018,A6218160101,90011191,63
2017-09-01,2018,A6218160101,90013117,5
2017-09-01,2018,A6218160101,90013118,12
2017-09-01,2018,A6218160101,90013119,13
2017-09-01,2018,A6218160101,90013121,12
2017-09-01,2018,A6218160101,90013122,9
2017-09-01,2018,A6218160101,90013123,16
2017-09-01,2018,A6218160101,90016171,6
2017-09-01,2018,A6218160101,90016173,4
2017-09-01,2018,A6218160101,90016174,6
2017-09-01,2018,A6218160101,90016175,8
2017-09-01,2018,A6218160101,90022071,61
2017-09-01,2018,A6218160101,90022073,111
2017-09-01,2018,A6218160101,90022074,75
2017-09-01,2018,A6218160101,90022075,107
2017-09-01,2018,A6218160101,90022077,105
2017-09-01,2018,A6218160101,90022078,54
2017-09-01,2018,A6218160101,90022079,93
2017-09-01,2018,A6218160101,90022081,176
2017-09-01,2018,A6218160101,90022082,36
2017-09-01,2018,A6218160101,90022083,42
2017-09-01,2018,A6218160101,90023022,8
2017-09-01,2018,A6218160101,90023023,31
2017-09-01,2018,A6218160101,90023025,25
2017-09-01,2018,A6218160101,90023026,17
2017-09-01,2018,A6218160101,90023027,39
2017-09-01,2018,A6218160101,90023029,25
2017-09-01,2018,A6218160101,90023030,4
2017-09-01,2018,A6218160101,90027207,14
2017-09-01,2018,A6218160102,70002017,200
2017-09-01,2018,A6218160102,70002018,85
2017-09-01,2018,A6218160102,70003181,75
2017-09-01,2018,A6218160102,70003182,100
2017-09-01,2018,A6218160102,70004069,0
2017-09-01,2018,A6218160102,70006157,56
2017-09-01,2018,A6218160102,70006158,23
2017-09-01,2018,A6218160102,70007198,74
2017-09-01,2018,A6218160102,70007199,36
2017-09-01,2018,A6218160102,70008169,102
2017-09-01,2018,A6218160102,70008170,156
2017-09-01,2018,A6218160102,70009133,0
2017-09-01,2018,A6218160102,70010047,0
2017-09-01,2018,A6218160102,70011193,68
2017-09-01,2018,A6218160102,70011194,69
2017-09-01,2018,A6218160102,70012042,0
2017-09-01,2018,A6218160102,70013125,10
2017-09-01,2018,A6218160102,70013126,19
2017-09-01,2018,A6218160102,70014142,0
2017-09-01,2018,A6218160102,70015151,0
2017-09-01,2018,A6218160102,70016177,3
2017-09-01,2018,A6218160102,70016178,3
2017-09-01,2018,A6218160102,70022085,130
2017-09-01,2018,A6218160102,70023031,33
2017-09-01,2018,A6218160102,80001019,137
2017-09-01,2018,A6218160102,80006154,187
2017-09-01,2018,A6218160102,80006155,249
2017-09-01,2018,A6218160102,80007195,149
2017-09-01,2018,A6218160102,90001021,16
2017-09-01,2018,A6218160102,90002001,212
2017-09-01,2018,A6218160102,90002002,118
2017-09-01,2018,A6218160102,90002003,439
2017-09-01,2018,A6218160102,90002005,704
2017-09-01,2018,A6218160102,90002006,243
2017-09-01,2018,A6218160102,90002007,219
2017-09-01,2018,A6218160102,90002009,631
2017-09-01,2018,A6218160102,90002010,315
2017-09-01,2018,A6218160102,90002011,85
2017-09-01,2018,A6218160102,90002013,542
2017-09-01,2018,A6218160102,90002014,113
2017-09-01,2018,A6218160102,90002015,626
2017-09-01,2018,A6218160102,90003179,47
2017-09-01,2018,A6218160102,90006153,29
2017-09-01,2018,A6218160102,90007197,149
2017-09-01,2018,A6218160102,90008165,111
2017-09-01,2018,A6218160102,90008166,208
2017-09-01,2018,A6218160102,90008167,78
2017-09-01,2018,A6218160102,90011185,68
2017-09-01,2018,A6218160102,90011186,58
2017-09-01,2018,A6218160102,90011187,13
2017-09-01,2018,A6218160102,90011189,55
2017-09-01,2018,A6218160102,90011190,10
2017-09-01,2018,A6218160102,90011191,48
2017-09-01,2018,A6218160102,90013117,22
2017-09-01,2018,A6218160102,90013118,8
2017-09-01,2018,A6218160102,90013119,3
2017-09-01,2018,A6218160102,90013121,9
2017-09-01,2018,A6218160102,90013122,13
2017-09-01,2018,A6218160102,90013123,4
2017-09-01,2018,A6218160102,90016171,3
2017-09-01,2018,A6218160102,90016173,5
2017-09-01,2018,A6218160102,90016174,2
2017-09-01,2018,A6218160102,90016175,9
2017-09-01,2018,A6218160102,90022071,60
2017-09-01,2018,A6218160102,90022073,186
2017-09-01,2018,A6218160102,90022074,83
2017-09-01,2018,A6218160102,90022075,52
2017-09-01,2018,A6218160102,90022077,94
2017-09-01,2018,A6218160102,90022078,78
2017-09-01,2018,A6218160102,90022079,106
2017-09-01,2018,A6218160102,90022081,54
2017-09-01,2018,A6218160102,90022082,24
2017-09-01,2018,A6218160102,90022083,59
2017-09-01,2018,A6218160102,90023022,42
2017-09-01,2018,A6218160102,90023023,35
2017-09-01,2018,A6218160102,90023025,20
2017-09-01,2018,A6218160102,90023026,30
2017-09-01,2018,A6218160102,90023027,26
2017-09-01,2018,A6218160102,90023029,23
2017-09-01,2018,A6218160102,90023030,8
2017-09-01,2018,A6218160102,90027207,63
2017-09-01,2018,A7118160101,70002017,174
2017-09-01,2018,A7118160101,70002018,1313
2017-09-01,2018,A7118160101,70003181,95
2017-09-01,2018,A7118160101,70003182,118
2017-09-01,2018,A7118160101,70004069,0
2017-09-01,2018,A7118160101,70006157,94
2017-09-01,2018,A7118160101,70006158,123
2017-09-01,2018,A7118160101,70007198,232
2017-09-01,2018,A7118160101,70007199,386
2017-09-01,2018,A7118160101,70008169,451
2017-09-01,2018,A7118160101,70008170,491
2017-09-01,2018,A7118160101,70009133,0
2017-09-01,2018,A7118160101,70010047,0
2017-09-01,2018,A7118160101,70011193,117
2017-09-01,2018,A7118160101,70011194,21
2017-09-01,2018,A7118160101,70012042,0
2017-09-01,2018,A7118160101,70013125,15
2017-09-01,2018,A7118160101,70013126,13
2017-09-01,2018,A7118160101,70014142,0
2017-09-01,2018,A7118160101,70015151,0
2017-09-01,2018,A7118160101,70016177,10
2017-09-01,2018,A7118160101,70016178,20
2017-09-01,2018,A7118160101,70022085,85
2017-09-01,2018,A7118160101,70023031,22
2017-09-01,2018,A7118160101,80001019,256
2017-09-01,2018,A7118160101,80006154,232
2017-09-01,2018,A7118160101,80006155,130
2017-09-01,2018,A7118160101,80007195,1188
2017-09-01,2018,A7118160101,90001021,58
2017-09-01,2018,A7118160101,90002001,1160
2017-09-01,2018,A7118160101,90002002,1390
2017-09-01,2018,A7118160101,90002003,526
2017-09-01,2018,A7118160101,90002005,1678
2017-09-01,2018,A7118160101,90002006,735
2017-09-01,2018,A7118160101,90002007,361
2017-09-01,2018,A7118160101,90002009,1825
2017-09-01,2018,A7118160101,90002010,1097
2017-09-01,2018,A7118160101,90002011,785
2017-09-01,2018,A7118160101,90002013,916
2017-09-01,2018,A7118160101,90002014,1055
2017-09-01,2018,A7118160101,90002015,1360
2017-09-01,2018,A7118160101,90003179,68
2017-09-01,2018,A7118160101,90006153,56
2017-09-01,2018,A7118160101,90007197,467
2017-09-01,2018,A7118160101,90008165,394
2017-09-01,2018,A7118160101,90008166,87
2017-09-01,2018,A7118160101,90008167,61
2017-09-01,2018,A7118160101,90011185,64
2017-09-01,2018,A7118160101,90011186,39
2017-09-01,2018,A7118160101,90011187,77
